編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPURMLRKMHMFFEE66CA,,56.31,見其它登記事項,見其它登記事項,105年11月30日,十五層,
RPXPMLLJNHMFFEE78CA,5,57.92,住家用,見其它登記事項,100年12月2日,十五層,十五層
RPXPMLLJNHMFFEE78CA,5,43.90,見其它登記事項,見其它登記事項,100年12月2日,十五層,
RPPNMLNJNHMFFEE97CA,22,43.64,住家用,鋼筋混凝土造,83年12月13日,十三層,八層
RPPNMLNJNHMFFEE97CA,22,10.11,見使用執照,鋼筋混凝土造,83年12月13日,十三層,
RPQNMLNJNHMFFEE08CA,5,59.09,住家用,見其它登記事項,100年12月2日,十五層,十四層
RPQNMLNJNHMFFEE08CA,5,44.40,見其它登記事項,見其它登記事項,100年12月2日,十五層,
RPPNMLPJNHMFFEE18CA,2,108.35,見其它登記事項,見其它登記事項,104年7月9日,十五層,七層
RPPNMLPJNHMFFEE18CA,2,70.03,見其它登記事項,見其它登記事項,104年7月9日,十五層,
RPQNMLPJNHMFFEE28CA,2,108.35,見其它登記事項,見其它登記事項,104年7月9日,十五層,十五層
RPQNMLPJNHMFFEE28CA,2,70.03,見其它登記事項,見其它登記事項,104年7月9日,十五層,
RPRNMLPJNHMFFEE38CA,2,83.47,見其它登記事項,見其它登記事項,104年7月9日,十五層,十五層
RPRNMLPJNHMFFEE38CA,2,57.37,見其它登記事項,見其它登記事項,104年7月9日,十五層,
RPSQMLKKNHMFFEE38CA,23,78.93,住家用,鋼筋混凝土造,83年7月1日,十層,八層
RPSQMLKKNHMFFEE38CA,23,23.49,見使用執照,鋼筋混凝土造,83年7月1日,十層,
RPQNMLOKNHMFFEE28CA,1,103.49,見其它登記事項,見其它登記事項,105年7月1日,十五層,三層
RPQNMLOKNHMFFEE28CA,1,59.96,見其它登記事項,見其它登記事項,105年7月1日,十五層,
RPRNMLOKNHMFFEE38CA,1,75.77,見其它登記事項,見其它登記事項,105年7月1日,十五層,十一層
RPRNMLOKNHMFFEE38CA,1,47.31,見其它登記事項,見其它登記事項,105年7月1日,十五層,
RPSNMLOKNHMFFEE48CA,1,85.54,見其它登記事項,見其它登記事項,105年7月1日,十五層,十二層
RPSNMLOKNHMFFEE48CA,1,51.70,見其它登記事項,見其它登記事項,105年7月1日,十五層,
RPTNMLOKNHMFFEE58CA,1,107.25,見其它登記事項,見其它登記事項,105年7月1日,十五層,二層
RPTNMLOKNHMFFEE58CA,1,64.55,見其它登記事項,見其它登記事項,105年7月1日,十五層,
RPTOMLQKNHMFFEE88CA,23,129.97,住家用,鋼筋混凝土造,83年9月2日,十二層,十一層 電梯樓梯間
RPTOMLQKNHMFFEE88CA,23,42.20,見使用執照,鋼筋混凝土造,83年9月2日,十二層,
RPVNMLRKNHMFFEE09CA,27,157.23,住家用,鋼筋混凝土造,78年12月7日,四層,一層 二層 三層 四層
RPOQMLRKNHMFFEE68CA,4,78.12,住家用,鋼筋混凝土造,101年11月22日,十五層,九層
RPOQMLRKNHMFFEE68CA,4,65.72,見其它登記事項,鋼筋混凝土造,101年11月22日,十五層,
RPUNMLSKNHMFFEE09CA,38,96.24,住家用,加強磚造,68年6月13日,二層,一層 二層 屋頂突出物
RPUNMLSKNHMFFEE09CA,38,92.28,住家用,加強磚造,68年6月13日,二層,一層 二層 屋頂突出物
RPVNMLSKNHMFFEE56CA,45,93.76,,加強磚造,60年12月10日,二層,一層 二層 騎樓
RPTNMLMJNHMFFFE38CA,37,134.58,住商用,鋼筋混凝土造,68年10月6日,三層,一層 二層 三層 防空避難室 騎樓
RPVNMLMJNHMFFFE58CA,,157.57,住家用,鋼筋混凝土造,106年1月3日,三層,一層 二層 三層 屋頂突出物
RPWNMLMJNHMFFFE68CA,1,197.53,見其他登記事項,鋼筋混凝土造,105年5月17日,三層,一層 二層 三層 屋頂突出物
RPQNMLOJNHMFFFE28CA,21,195.23,住家用,鋼筋混凝土造,85年9月7日,五層,一層 二層 三層 四層 五層
RPQOMLSJNHMFFFE78CA,21,122.82,住家用,鋼筋混凝土造,84年9月30日,十一層,三層
RPQOMLSJNHMFFFE78CA,21,27.50,見其他登記事項,鋼筋混凝土造,84年9月30日,十一層,
RPPQMLQLNHMFFEE78CA,1,85.80,見其它登記事項,見其它登記事項,105年6月4日,二十層,十一層
RPPQMLQLNHMFFEE78CA,1,39.79,見其它登記事項,見其它登記事項,105年6月4日,二十層,
RPWOMLSKNHMFFEE76CA,1,64.78,見其它登記事項,見其它登記事項,105年1月12日,十五層,三層
RPWOMLSKNHMFFEE76CA,1,33.38,見其它登記事項,見其它登記事項,105年1月12日,十五層,
RPVRMLMLNHMFFEE09CA,1,136.20,見其它登記事項,見其它登記事項,104年11月12日,十五層,一層 夾層
RPVRMLMLNHMFFEE09CA,1,76.61,見其它登記事項,見其它登記事項,104年11月12日,十五層,
RPWRMLMLNHMFFEE56CA,1,61.17,見其它登記事項,見其它登記事項,104年11月12日,十五層,五層
RPWRMLMLNHMFFEE56CA,1,50.06,見其它登記事項,見其它登記事項,104年11月12日,十五層,
RPPSMLMLNHMFFEE58CA,1,61.17,見其它登記事項,見其它登記事項,104年11月12日,十五層,六層
RPPSMLMLNHMFFEE58CA,1,50.06,見其它登記事項,見其它登記事項,104年11月12日,十五層,
RPTPMLNLNHMFFEE78CA,1,45.34,見其它登記事項,見其它登記事項,104年11月12日,十五層,八層
RPTPMLNLNHMFFEE78CA,1,45.34,見其它登記事項,見其它登記事項,104年11月12日,十五層,八層
RPTPMLNLNHMFFEE78CA,1,32.07,見其它登記事項,見其它登記事項,104年11月12日,十五層,
RPTPMLNLNHMFFEE78CA,1,32.07,見其它登記事項,見其它登記事項,104年11月12日,十五層,
RPSNMLQLNHMFFEE78CA,1,85.43,見其它登記事項,見其它登記事項,105年1月8日,十八層,五層
RPSNMLQLNHMFFEE78CA,1,71.41,見其它登記事項,見其它登記事項,105年1月8日,十八層,
RPTNMLQLNHMFFEE88CA,1,77.90,見其它登記事項,見其它登記事項,105年1月8日,十八層,二層
RPTNMLQLNHMFFEE88CA,1,67.22,見其它登記事項,見其它登記事項,105年1月8日,十八層,
RPQNMLSKNHMFFFE78CA,3,171.32,商業用,鋼筋混凝土造,103年4月9日,一層,一層
RPSNMLTKNHMFFFE09CA,11,194.92,住家用,鋼筋混凝土造,94年11月17日,四層,一層 二層 三層 四層
RPSPMLLJNHMFFGE48CA,30,103.25,住家用,鋼筋混凝土造,76年1月5日,五層,三層
RPSNMLMJNHMFFGE38CA,2,361.64,見其他登記事項,見其他登記事項,103年10月31日,五層,一層 二層 三層 四層 五層
RPUNMLNJNHMFFGE68CA,29,97.93,住家用,鋼筋混凝土造,77年6月6日,五層,四層
RPUNMLNJNHMFFGE68CA,29,10.12,共有部份,鋼筋混凝土造,77年6月6日,五層,
RPXPMLNJNHMFFGE56CA,36,80.00,住家用,鋼筋混凝土造,70年2月28日,五層,五層
RPQQMLNJNHMFFGE58CA,1,50.39,見其他登記事項,見其他登記事項,105年8月10日,十五層,十三層
RPQQMLNJNHMFFGE58CA,1,42.13,見其他登記事項,見其他登記事項,105年8月10日,十五層,
RPSQMLNJNHMFFGE78CA,1,50.39,見其他登記事項,見其他登記事項,105年8月10日,十五層,十一層
RPSQMLNJNHMFFGE78CA,1,42.13,見其他登記事項,見其他登記事項,105年8月10日,十五層,
RPUQMLNJNHMFFGE98CA,1,64.84,見其他登記事項,見其他登記事項,105年8月10日,十五層,十二層
RPUQMLNJNHMFFGE98CA,1,49.26,見其他登記事項,見其他登記事項,105年8月10日,十五層,
RPWQMLNJNHMFFGE56CA,1,65.29,見其他登記事項,見其他登記事項,105年8月10日,十五層,六層
RPWQMLNJNHMFFGE56CA,1,49.42,見其他登記事項,見其他登記事項,105年8月10日,十五層,
RPRNMLOJNHMFFGE48CA,4,.04,共有部份,鋼筋混凝土造,101年10月20日,一層,
RPRNMLOJNHMFFGE48CA,4,220.26,見其他登記事項,鋼筋混凝土造,101年10月20日,四層,一層 二層 三層 四層 屋頂突出物
RPOOMLOJNHMFFGE28CA,27,233.33,住商用,鋼筋混凝土造,79年3月15日,四層,一層 二層 三層 四層 騎樓 地下層 見其他登記事項
RPXOMLOJNHMFFGE56CA,42,69.27,住家用,加強磚造,64年8月28日,四層,三層
RPPNMLSJNHMFFGE68CA,19,101.48,住家用,鋼筋混凝土造,87年5月25日,十三層,十三層
RPPNMLSJNHMFFGE68CA,19,37.53,共有部份,鋼筋混凝土造,87年5月25日,十三層,
RPQOMLSJNHMFFGE88CA,,205.38,住家用,見其他登記事項,105年12月20日,三層,一層 二層 三層
RPUNMLTJNHMFFGE66CA,2,98.57,見其他登記事項,見其他登記事項,104年3月21日,十一層,十一層
RPUNMLTJNHMFFGE66CA,2,80.57,見其他登記事項,見其他登記事項,104年3月21日,十一層,
RPXOMLTJNHMFFGE07CA,18,82.87,住家用,鋼筋混凝土造,88年2月6日,十四層,七層
RPXOMLTJNHMFFGE07CA,18,46.93,共有部份,鋼筋混凝土造,88年2月6日,十四層,
RPROMLKKNHMFFGE28CA,31,125.28,住家用,鋼筋混凝土造,74年12月20日,三層,一層 二層 三層
RPVPMLKKNHMFFGE78CA,20,80.51,見其他登記事項,鋼筋混凝土造,85年12月4日,十三層,十二層
RPVPMLKKNHMFFGE78CA,20,21.52,共有部份,鋼筋混凝土造,85年12月4日,十三層,
RPVOMLKKNHMFFGE68CA,22,93.67,住家用,鋼筋混凝土造,84年6月8日,十九層,六層
RPVOMLKKNHMFFGE68CA,22,29.82,共有部份,鋼筋混凝土造,84年6月8日,十九層,
RPVNMLLKNHMFFGE68CA,12,198.79,見其他登記事項,見其他登記事項,94年2月18日,三層,一層 二層 三層 屋頂突出物
RPPOMLLKNHMFFGE18CA,2,116.22,見其他登記事項,見其他登記事項,104年9月17日,十四層,十三層
RPPOMLLKNHMFFGE18CA,2,109.21,見其他登記事項,見其他登記事項,104年9月17日,十四層,
RPROMLLKNHMFFGE38CA,2,116.22,見其他登記事項,見其他登記事項,104年9月17日,十四層,十一層
RPROMLLKNHMFFGE38CA,2,112.59,見其他登記事項,見其他登記事項,104年9月17日,十四層,
RPVOMLLKNHMFFGE78CA,5,190.71,見其他登記事項,鋼筋混凝土造,100年12月15日,四層,一層 二層 三層 四層
RPOOMLLMNHMFFGE28CA,28,80.51,見使用執照,鋼筋混凝土造,77年10月20日,三層,一層 二層 三層 屋頂突出物 騎樓 地下層
RPOOMLLMNHMFFGE28CA,28,80.51,見使用執照,鋼筋混凝土造,77年10月20日,三層,一層 二層 三層 屋頂突出物 騎樓 地下層
RPUOMLLJNHMFFAE97CA,12,60.24,住家用,鋼筋混凝土造,94年9月29日,十五層,三層
RPUOMLLJNHMFFAE97CA,12,24.19,共有部分,鋼筋混凝土造,94年9月29日,十五層,
RPWOMLNJNHMFFAE38CA,12,82.06,住家用,鋼筋混凝土造,93年11月26日,十四層,四層
RPWOMLNJNHMFFAE38CA,12,44.24,共有部分,鋼筋混凝土造,93年11月26日,十四層,
RPPNMLSJNHMFFAE08CA,37,181.26,,鋼筋混凝土造,69年3月17日,三層,一層 二層 三層 防空避難室
RPUOMLOJNHMFFAE28CA,27,127.93,商業用,鋼筋混凝土造,78年12月22日,十八層,十五層
RPUOMLOJNHMFFAE28CA,27,18.63,見使用執照,鋼筋混凝土造,78年12月22日,十八層,
RPUOMLOJNHMFFAE28CA,27,33.12,見使用執照,鋼筋混凝土造,78年12月22日,十八層,
RPUNMLTJNHMFFAE68CA,12,93.02,住家用,鋼筋混凝土造,94年6月16日,十四層,十二層
RPUNMLTJNHMFFAE68CA,12,60.72,共有部分,鋼筋混凝土造,94年6月16日,十四層,
RPROMLTJNHMFFAE48CA,1,98.80,見其它登記事項,見其它登記事項,105年7月7日,十四層,九層
RPROMLTJNHMFFAE48CA,1,75.15,見其它登記事項,見其它登記事項,105年7月7日,十四層,
RPRPMLTJNHMFFAE58CA,44,11.50,,鋼筋混凝土造,62年1月9日,四層,
RPRPMLTJNHMFFAE58CA,44,94.98,,鋼筋混凝土造,62年1月9日,四層,三層
RPPNMLLKNHMFFAE47CA,12,41.08,住家用,鋼筋混凝土造,94年6月24日,十五層,十一層
RPPNMLLKNHMFFAE47CA,12,3.58,共有部分,鋼筋混凝土造,94年6月24日,十五層,
RPPNMLLKNHMFFAE47CA,12,8.35,共有部分,鋼筋混凝土造,94年6月24日,十五層,
RPPNMLLKNHMFFAE47CA,12,13.72,共有部分,鋼筋混凝土造,94年6月24日,十五層,
RPUNMLLKNHMFFAE97CA,13,95.83,住家用,鋼筋混凝土造,93年2月24日,十四層,十二層
RPUNMLLKNHMFFAE97CA,13,40.66,共有部分,鋼筋混凝土造,93年2月24日,十四層,
RPVOMLMKNHMFFAE28CA,36,30.94,,鋼筋混凝土造,69年11月17日,十二層,六層
RPVOMLMKNHMFFAE28CA,36,6.05,,鋼筋混凝土造,69年11月17日,十二層,
RPPPMLMKNHMFFAE77CA,34,33.65,,鋼筋混凝土造,72年2月23日,十二層,七層
RPPPMLMKNHMFFAE77CA,34,8.07,,鋼筋混凝土造,72年2月23日,十二層,
RPXNMLTKNHMFFAE09CA,,83.74,,,,,
RPRNMLLMNHMFFAE87CA,11,53.91,住家用,鋼筋混凝土造,94年10月27日,十五層,十三層
RPRNMLLMNHMFFAE87CA,11,53.91,住家用,鋼筋混凝土造,94年10月27日,十五層,十三層
RPRNMLLMNHMFFAE87CA,11,25.13,共有部分,鋼筋混凝土造,94年10月27日,十五層,
RPRNMLLMNHMFFAE87CA,11,25.13,共有部分,鋼筋混凝土造,94年10月27日,十五層,
RPQNMLNJNHMFFBE77CA,28,129.45,,鋼筋混凝土造,78年3月10日,十四層,一層 二層 騎樓 夾層
RPQNMLNJNHMFFBE77CA,28,38.40,,鋼筋混凝土造,78年3月10日,十五層,
RPQNMLNJNHMFFBE77CA,28,156.53,,鋼筋混凝土造,78年3月10日,十五層,一層 二層 騎樓 夾層
RPQNMLNJNHMFFBE77CA,28,45.01,,鋼筋混凝土造,78年3月10日,十五層,
RPQNMLNJNHMFFBE77CA,28,162.65,,鋼筋混凝土造,78年3月10日,十五層,一層 二層 騎樓 夾層
RPQNMLNJNHMFFBE77CA,28,48.31,,鋼筋混凝土造,78年3月10日,十五層,
RPRNMLMJNHMFFBE77CA,19,23.65,住家用,鋼筋混凝土造,87年4月24日,十三層,十一層
RPRNMLMJNHMFFBE77CA,19,9.47,見其他登記事項,鋼筋混凝土造,87年4月24日,十三層,
RPTNMLSJNHMFFBE58CA,1,47.04,住家用,鋼筋混凝土造,104年10月23日,十五層,五層
RPTNMLSJNHMFFBE58CA,1,25.14,共有部分,鋼筋混凝土造,104年10月23日,十五層,
RPUNMLSJNHMFFBE68CA,1,47.04,住家用,鋼筋混凝土造,104年10月23日,十五層,七層
RPUNMLSJNHMFFBE68CA,1,25.14,共有部分,鋼筋混凝土造,104年10月23日,十五層,
RPOOMLSJNHMFFBE18CA,39,104.83,,鋼筋混凝土造,67年5月25日,二層,一層 二層 騎樓 夾層
RPQOMLTJNHMFFBE48CA,37,21.88,,鋼筋混凝土造,69年8月15日,十二層,三層
RPQOMLTJNHMFFBE48CA,37,5.97,,鋼筋混凝土造,69年8月15日,十二層,
RPWNMLKKNHMFFBE18CA,20,73.41,住家用,鋼筋混凝土造,86年4月21日,三十五層,十二層
RPWNMLKKNHMFFBE18CA,20,33.29,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,
RPPNMLMKNHMFFBE67CA,37,147.00,,鋼筋混凝土造,69年8月2日,八層,五層
RPPNMLMKNHMFFBE67CA,37,20.88,,鋼筋混凝土造,69年8月2日,八層,
RPVNMLSKNHMFFBE88CA,32,24.90,,鋼筋混凝土造,73年11月6日,十二層,七層
RPVNMLSKNHMFFBE88CA,32,25.04,,鋼筋混凝土造,73年11月6日,十二層,七層
RPVNMLSKNHMFFBE88CA,32,76.91,,鋼筋混凝土造,73年11月6日,十二層,七層
RPVNMLSKNHMFFBE88CA,32,5.43,,鋼筋混凝土造,73年11月6日,十二層,
RPVNMLSKNHMFFBE88CA,32,5.43,,鋼筋混凝土造,73年11月6日,十二層,
RPVNMLSKNHMFFBE88CA,32,13.11,,鋼筋混凝土造,73年11月6日,十二層,
RPUPMLQLNHMFFBE88CA,75,112.06,住商用,加強磚造,30年12月31日,二層,一層 二層 騎樓
RPWOMLLJOHMFFBE38CA,32,100.31,,鋼筋混凝土造,74年7月31日,五層,四層 電梯樓梯間
RPWOMLLJOHMFFBE38CA,32,6.87,,鋼筋混凝土造,74年7月31日,五層,
RPSPMLNJNHMFFCE28CA,36,70.68,,,70年7月6日,五層,五層
RPXNMLOJNHMFFCE68CA,27,108.82,住家用,鋼筋混凝土造,79年3月13日,六層,三層
RPXNMLOJNHMFFCE68CA,27,41.08,見使用執照,鋼筋混凝土造,79年3月13日,六層,
RPPNMLQJNHMFFCE08CA,23,.04,見其它登記事項,鋼筋混凝土造,83年8月9日,十二層,一層
RPPNMLQJNHMFFCE08CA,23,.02,住家用,鋼筋混凝土造,83年8月9日,十二層,
RPPNMLQJNHMFFCE08CA,23,86.69,住家用,鋼筋混凝土造,83年8月9日,十二層,六層
RPPNMLQJNHMFFCE08CA,23,43.28,住家用,鋼筋混凝土造,83年8月9日,十二層,
RPVNMLSJNHMFFCE88CA,6,391.15,住家用,鋼筋混凝土造,100年5月24日,五層,一層 二層 三層 四層 五層 屋頂突出物 騎樓 見其它登記事項
RPQPMLTJNHMFFCE68CA,34,62.88,,鋼筋混凝土造,72年6月29日,五層,二層
RPQPMLTJNHMFFCE68CA,34,6.26,見使用執照,鋼筋混凝土造,72年6月29日,五層,
RPQPMLTJNHMFFCE68CA,34,4.14,見使用執照,鋼筋混凝土造,72年6月29日,五層,
RPPOMLKKNHMFFCE67CA,3,88.24,住家用,鋼筋混凝土造,103年7月31日,十一層,十一層
RPPOMLKKNHMFFCE67CA,3,57.80,見其它登記事項,鋼筋混凝土造,103年7月31日,十一層,
RPROMLKKNHMFFCE87CA,41,46.95,住家用,加強磚造,65年1月15日,四層,二層
RPVOMLKKNHMFFCE28CA,37,77.59,,鋼筋混凝土造,68年11月30日,五層,三層
RPQNMLLKNHMFFCE77CA,10,175.59,住家用,鋼筋混凝土造,96年5月9日,二十七層,五層
RPQNMLLKNHMFFCE77CA,10,101.97,共有部份,鋼筋混凝土造,96年5月9日,二十七層,
RPUNMLLKNHMFFCE18CA,2,124.29,見其它登記事項,鋼筋混凝土造,104年7月8日,十五層,三層
RPUNMLLKNHMFFCE18CA,2,141.28,見其它登記事項,鋼筋混凝土造,104年7月8日,十五層,
RPVNMLLKNHMFFCE28CA,2,92.66,見其它登記事項,鋼筋混凝土造,104年7月8日,十五層,二層
RPVNMLLKNHMFFCE28CA,2,87.06,見其它登記事項,鋼筋混凝土造,104年7月8日,十五層,
RPXNMLMKNHMFFCE58CA,3,342.56,住家用,鋼筋混凝土造,102年12月16日,二十四層,十一層
RPXNMLMKNHMFFCE58CA,3,243.99,見其它登記事項,鋼筋混凝土造,102年12月16日,二十四層,
RPPNMLPKNHMFFCE08CA,3,196.46,住家用,鋼筋混凝土造,103年9月1日,三層,一層 二層 三層 見其它登記事項
RPVNMLQKNHMFFCE78CA,1,59.55,見其它登記事項,鋼筋混凝土造,104年11月6日,十五層,十三層
RPVNMLQKNHMFFCE78CA,1,34.80,見其它登記事項,鋼筋混凝土造,104年11月6日,十五層,
RPQOMLQKNHMFFCE38CA,24,237.80,住商用,鋼筋混凝土造,82年1月4日,五層,一層 二層 三層 四層 五層 騎樓
RPRNMLRKNHMFFCE48CA,2,117.19,住家用,鋼筋混凝土造,103年12月8日,十五層,二層
RPRNMLRKNHMFFCE48CA,2,72.99,見其它登記事項,鋼筋混凝土造,103年12月8日,十五層,
RPROMLRKNHMFFCE58CA,39,68.56,住家用,加強磚造,67年2月15日,二層,一層 二層
RPOOMLQLNHMFFCE28CA,1,89.04,見其它登記事項,鋼筋混凝土造,104年12月23日,十五層,十四層
RPOOMLQLNHMFFCE28CA,1,69.85,見其它登記事項,鋼筋混凝土造,104年12月23日,十五層,
RPPOMLQLNHMFFCE38CA,1,89.04,見其它登記事項,鋼筋混凝土造,104年12月23日,十五層,十一層
RPPOMLQLNHMFFCE38CA,1,69.85,見其它登記事項,鋼筋混凝土造,104年12月23日,十五層,
RPROMLQLNHMFFCE58CA,1,112.58,見其它登記事項,鋼筋混凝土造,104年12月23日,十五層,十四層
RPROMLQLNHMFFCE58CA,1,82.02,見其它登記事項,鋼筋混凝土造,104年12月23日,十五層,
RPORMLLJNHMFFDE97CA,32,83.07,,鋼筋混凝土造,74年2月16日,五層,四層
RPORMLLJNHMFFDE97CA,32,12.77,,鋼筋混凝土造,74年2月16日,五層,
RPPRMLLJNHMFFDE08CA,29,183.51,,鋼筋混凝土造,77年1月6日,三層,一層 二層 三層 屋頂突出物 騎樓 地下層
RPRNMLNJNHMFFDE08CA,37,211.20,,鋼筋混凝土造,69年7月12日,四層,一層 二層 三層 四層 騎樓
RPPOMLNJNHMFFDE97CA,38,104.16,,加強磚造,68年9月14日,二層,一層 二層 騎樓 夾層
RPTNMLOJNHMFFDE38CA,24,72.48,住家用,鋼筋混凝土造,82年6月4日,十九層,十三層
RPTNMLOJNHMFFDE38CA,24,25.40,見使用執照,鋼筋混凝土造,82年6月4日,十九層,
RPUNMLOJNHMFFDE48CA,29,121.94,,鋼筋混凝土造,76年12月31日,五層,四層
RPUNMLOJNHMFFDE48CA,29,18.17,,鋼筋混凝土造,76年12月31日,五層,
RPVNMLOJNHMFFDE58CA,24,24.11,住家用,鋼筋混凝土造,82年8月26日,十二層,十二層
RPVNMLOJNHMFFDE58CA,24,8.96,住家用,鋼筋混凝土造,82年8月26日,十二層,
RPSOMLOJNHMFFDE38CA,39,76.62,,加強磚造,67年4月12日,二層,一層 二層
RPSOMLPJNHMFFDE48CA,46,141.72,住商用,加強磚造,60年4月17日,三層,一層 二層 三層 騎樓
RPXOMLPJNHMFFDE98CA,1,150.12,見其它登記事項,鋼筋混凝土造,105年9月1日,十五層,三層
RPXOMLPJNHMFFDE98CA,1,153.71,見其它登記事項,鋼筋混凝土造,105年9月1日,十五層,
RPQPMLSJNHMFFDE68CA,11,82.54,住家用,鋼筋混凝土造,95年6月21日,十五層,四層
RPQPMLSJNHMFFDE68CA,11,30.99,見其它登記事項,鋼筋混凝土造,95年6月21日,十五層,
RPXPMLSJNHMFFDE76CA,37,71.24,,鋼筋混凝土造,68年12月8日,五層,三層
RPTNMLKKNHMFFDE08CA,18,138.58,住家用,鋼筋混凝土造,88年7月21日,十三層,三層 四層
RPTNMLKKNHMFFDE08CA,18,21.68,見使用執照,鋼筋混凝土造,88年7月21日,十三層,
RPTNMLKKNHMFFDE08CA,18,46.00,見使用執照,鋼筋混凝土造,88年7月21日,十三層,
RPQNMLQKNHMFFDE38CA,37,161.55,,鋼筋混凝土造,68年12月31日,三層,一層 二層 三層 地下層
RPUPMLRKNHMFFDE09CA,,89.24,見其它登記事項,鋼筋混凝土造,105年11月30日,十五層,七層
RPUPMLRKNHMFFDE09CA,,67.34,見其它登記事項,鋼筋混凝土造,105年11月30日,十五層,
RPWPMLRKNHMFFDE66CA,,86.39,見其它登記事項,鋼筋混凝土造,105年11月30日,十五層,十三層
RPWPMLRKNHMFFDE66CA,,65.82,見其它登記事項,鋼筋混凝土造,105年11月30日,十五層,
RPXPMLRKNHMFFDE76CA,,132.70,見其它登記事項,鋼筋混凝土造,105年11月30日,十五層,十三層
RPXPMLRKNHMFFDE76CA,,90.79,見其它登記事項,鋼筋混凝土造,105年11月30日,十五層,
RPOOMLTKNHMFFDE58CA,36,110.36,,鋼筋混凝土造,70年4月24日,五層,三層
RPTPMLMLNHMFFDE58CA,13,88.19,住家用,鋼筋混凝土造,92年12月26日,十三層,三層
RPTPMLMLNHMFFDE58CA,13,62.27,見使用執照,鋼筋混凝土造,92年12月26日,十三層,
RPOOMLOLNHMFFDE18CA,32,258.10,,鋼筋混凝土造,73年12月13日,四層,一層 二層 三層 四層 騎樓 地下層
RPPPMLNJNHMFFCE08DA,39,112.50,住家用,鋼筋混凝土造,67年2月28日,三層,一層 二層 三層 騎樓
RPPNMLTKNHMFFFE88DA,16,150.69,住家用,鋼筋混凝土造,90年4月17日,三層,一層 二層 三層 屋頂突出物
RPSOMLSJNHMFFLE96CA,27,125.30,住家用,鋼筋混凝土造,78年11月24日,二層,一層 二層 屋頂突出物 夾層
RPOOMLTJNHMFFLE66CA,42,82.27,住商用,加強磚造,64年1月10日,二層,一層 二層 騎樓
RPSNMLQKNHMFFLE76CA,2,174.84,見其他登記事項,鋼筋混凝土造,104年10月6日,三層,一層 二層 三層 屋頂突出物
RPTOMLQKNHMFFLE96CA,23,74.77,住家用,鋼筋混凝土造,83年2月5日,十層,十層
RPTOMLQKNHMFFLE96CA,23,22.58,共有部份,鋼筋混凝土造,83年2月5日,十五層,
