編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPVPMLOLNHMFFBB48CA,,79.15,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,
RPXPMLOLNHMFFBB68CA,,123.70,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,三層
RPXPMLOLNHMFFBB68CA,,82.04,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,
RPOQMLOLNHMFFBB87CA,,108.23,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,四層
RPOQMLOLNHMFFBB87CA,,78.08,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,
RPPQMLOLNHMFFBB97CA,,123.70,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,四層
RPPQMLOLNHMFFBB97CA,,85.31,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,
RPQQMLOLNHMFFBB08CA,,123.70,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,五層
RPQQMLOLNHMFFBB08CA,,82.04,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,
RPRQMLOLNHMFFBB18CA,,110.55,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,五層
RPRQMLOLNHMFFBB18CA,,79.15,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,
RPUQMLPLNHMFFBB58CA,,123.70,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,八層
RPUQMLPLNHMFFBB58CA,,112.45,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,
RPWQMLPLNHMFFBB78CA,,104.93,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,八層
RPWQMLPLNHMFFBB78CA,,76.49,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,
RPXQMLPLNHMFFBB88CA,,123.70,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,六層
RPXQMLPLNHMFFBB88CA,,112.45,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,
RPQRMLPLNHMFFBB28CA,,108.23,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,九層
RPQRMLPLNHMFFBB28CA,,78.08,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,
RPSRMLPLNHMFFBB48CA,,123.70,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,九層
RPSRMLPLNHMFFBB48CA,,85.31,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,
RPTRMLPLNHMFFBB58CA,,104.93,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,九層
RPTRMLPLNHMFFBB58CA,,76.54,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,
RPURMLPLNHMFFBB68CA,,104.93,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,十層
RPURMLPLNHMFFBB68CA,,76.54,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,
RPVRMLPLNHMFFBB78CA,,123.70,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,十一層
RPVRMLPLNHMFFBB78CA,,112.45,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,
RPWRMLPLNHMFFBB88CA,,123.70,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,十二層
RPWRMLPLNHMFFBB88CA,,112.45,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,
RPOSMLPLNHMFFBB18CA,,110.55,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,十三層
RPOSMLPLNHMFFBB18CA,,75.88,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,
RPQSMLPLNHMFFBB38CA,,104.93,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,十三層
RPQSMLPLNHMFFBB38CA,,76.54,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,
RPOTMLPLNHMFFBB28CA,45,108.31,商業用,加強磚造,61年1月7日,二層,一層 二層 騎樓
RPTOMLQLNHMFFBB38CA,1,83.58,見其它登記事項,鋼筋混凝土造,104年12月28日,十四層,十層
RPTOMLQLNHMFFBB38CA,1,47.00,見其它登記事項,鋼筋混凝土造,104年12月28日,十四層,
RPTOMLQLNHMFFBB38CA,1,16.77,見其它登記事項,鋼筋混凝土造,104年12月28日,十四層,
RPSQMLQLNHMFFBB48CA,9,87.86,住家用,鋼筋混凝土造,97年1月22日,十五層,六層
RPSQMLQLNHMFFBB48CA,9,42.97,共有部份,鋼筋混凝土造,97年1月22日,十五層,
RPSQMLQLNHMFFBB48CA,9,18.20,共有部份,鋼筋混凝土造,97年1月22日,十五層,
RPUNMLRLNHMFFBB48CA,9,228.92,見其它登記事項,鋼筋混凝土造,97年1月17日,五層,一層 二層 三層 四層 五層
RPWOMLLMNHMFFBB28CA,,104.93,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,六層
RPWOMLLMNHMFFBB28CA,,76.49,見其它登記事項,鋼筋混凝土造,106年3月8日,十五層,
RPUNMLMJNHMFFCB87CA,24,15.78,住家用,鋼筋混凝土造,82年9月20日,十二層,十一層
RPUNMLMJNHMFFCB87CA,24,8.99,共有部分,鋼筋混凝土造,82年9月20日,十二層,
RPUNMLMJNHMFFCB87CA,24,15.32,住家用,鋼筋混凝土造,82年9月20日,十二層,十一層
RPUNMLMJNHMFFCB87CA,24,8.69,共有部分,鋼筋混凝土造,82年9月20日,十二層,
RPOOMLMJNHMFFCB37CA,21,77.37,住家用,鋼筋混凝土造,85年1月19日,十四層,四層
RPOOMLMJNHMFFCB37CA,21,43.17,共有部分,鋼筋混凝土造,85年1月19日,十四層,
RPOQMLMJNHMFFCB57CA,23,113.62,住家用,鋼筋混凝土造,83年7月21日,二十四層,十層
RPOQMLMJNHMFFCB57CA,23,41.90,共有部分,鋼筋混凝土造,83年7月21日,二十四層,
RPQNMLNJNHMFFCB57CA,5,152.09,住家用,鋼筋混凝土造,100年12月7日,二十四層,七層
RPQNMLNJNHMFFCB57CA,5,11.47,見其他登記事項,鋼筋混凝土造,100年12月7日,二十四層,
RPQNMLNJNHMFFCB57CA,5,23.03,見其他登記事項,鋼筋混凝土造,100年12月7日,二十四層,
RPQNMLNJNHMFFCB57CA,5,58.57,見其他登記事項,鋼筋混凝土造,100年12月7日,二十四層,
RPSNMLNJNHMFFCB77CA,9,89.38,住家用,鋼筋混凝土造,96年12月18日,十二層,十層
RPSNMLNJNHMFFCB77CA,9,61.85,見其他登記事項,鋼筋混凝土造,96年12月18日,十二層,
RPVOMLNJNHMFFCB18CA,6,60.61,住家用,鋼筋混凝土造,100年4月28日,十二層,五層
RPVOMLNJNHMFFCB18CA,6,46.58,見其他登記事項,鋼筋混凝土造,100年4月28日,十二層,
RPXRMLOJNHMFFCB78CA,10,79.25,住家用,鋼筋混凝土造,95年8月16日,二十二層,十層
RPXRMLOJNHMFFCB78CA,10,49.35,見其他登記事項,鋼筋混凝土造,95年8月16日,二十二層,
RPUNMLRJNHMFFCB38CA,22,152.01,住家用,鋼筋混凝土造,83年12月5日,九層,二層
RPUNMLRJNHMFFCB38CA,22,19.71,共有部分,鋼筋混凝土造,83年12月5日,九層,
RPUNMLRJNHMFFCB38CA,22,40.97,共有部分,鋼筋混凝土造,83年12月5日,九層,
RPOOMLSJNHMFFCB97CA,18,239.24,住家用,鋼筋混凝土造,88年7月26日,十四層,九層 十層
RPOOMLSJNHMFFCB97CA,18,122.83,共有部分,鋼筋混凝土造,88年7月26日,十四層,
RPTOMLSJNHMFFCB48CA,3,65.92,住家用,鋼筋混凝土造,102年10月17日,十四層,七層
RPTOMLSJNHMFFCB48CA,3,42.33,見其他登記事項,鋼筋混凝土造,102年10月17日,十四層,
RPQPMLSJNHMFFCB28CA,18,95.82,住家用,鋼筋混凝土造,88年4月29日,十四層,十層
RPQPMLSJNHMFFCB28CA,18,63.15,共有部分,鋼筋混凝土造,88年4月29日,十四層,
