編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPRQMLKKLHMFFEF18CA,,75.28,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPRQMLKKLHMFFEF18CA,,84.96,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,三層
RPUQMLKKLHMFFEF48CA,,74.95,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPUQMLKKLHMFFEF48CA,,84.19,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,十一層
RPORMLKKLHMFFEF97CA,,74.95,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPORMLKKLHMFFEF97CA,,84.19,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,十二層
RPURMLKKLHMFFEF58CA,,46.88,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPURMLKKLHMFFEF58CA,,62.34,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,三層
RPVRMLKKLHMFFEF68CA,,47.05,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPVRMLKKLHMFFEF68CA,,62.71,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,五層
RPWRMLKKLHMFFEF78CA,,47.05,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPWRMLKKLHMFFEF78CA,,62.71,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,六層
RPXRMLKKLHMFFEF88CA,,47.05,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPXRMLKKLHMFFEF88CA,,62.71,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,八層
RPOSMLKKLHMFFEF08CA,,46.88,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPOSMLKKLHMFFEF08CA,,62.60,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,九層
RPPSMLKKLHMFFEF18CA,,46.88,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPPSMLKKLHMFFEF18CA,,62.60,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,十層
RPRSMLKKLHMFFEF38CA,,46.88,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPRSMLKKLHMFFEF38CA,,62.60,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,十三層
RPSSMLKKLHMFFEF48CA,,47.22,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPSSMLKKLHMFFEF48CA,,63.05,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,四層
RPTSMLKKLHMFFEF58CA,,47.39,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPTSMLKKLHMFFEF58CA,,63.46,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,五層
RPVSMLKKLHMFFEF78CA,,47.39,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPVSMLKKLHMFFEF78CA,,63.46,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,六層
RPWSMLKKLHMFFEF88CA,,47.39,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPWSMLKKLHMFFEF88CA,,63.46,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,八層
RPXSMLKKLHMFFEF98CA,,47.22,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPXSMLKKLHMFFEF98CA,,63.26,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,十層
RPOTMLKKLHMFFEF18CA,,47.22,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPOTMLKKLHMFFEF18CA,,63.26,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,十三層
RPRTMLKKLHMFFEF48CA,,75.62,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPRTMLKKLHMFFEF48CA,,85.57,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,六層
RPSTMLKKLHMFFEF58CA,,75.62,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPSTMLKKLHMFFEF58CA,,85.57,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,七層
RPUTMLKKLHMFFEF78CA,,75.62,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPUTMLKKLHMFFEF78CA,,85.57,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,八層
RPVTMLKKLHMFFEF88CA,,75.62,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPVTMLKKLHMFFEF88CA,,85.37,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,九層
RPWTMLKKLHMFFEF98CA,,75.62,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPWTMLKKLHMFFEF98CA,,85.37,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,十層
RPOUMLKKLHMFFEF28CA,,75.45,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPOUMLKKLHMFFEF28CA,,85.12,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,六層
RPPUMLKKLHMFFEF38CA,,75.62,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPPUMLKKLHMFFEF38CA,,85.37,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,十二層
RPRUMLKKLHMFFEF58CA,,75.62,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPRUMLKKLHMFFEF58CA,,85.37,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,十四層
RPPNMLNKLHMFFEF97CA,,75.45,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPPNMLNKLHMFFEF97CA,,85.20,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,十五層
RPQNMLNKLHMFFEF08CA,,75.45,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPQNMLNKLHMFFEF08CA,,85.20,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,十七層
RPRNMLNKLHMFFEF18CA,,75.45,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPRNMLNKLHMFFEF18CA,,85.20,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,十九層
RPSNMLNKLHMFFEF28CA,,76.96,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPSNMLNKLHMFFEF28CA,,88.48,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,六層
RPTNMLNKLHMFFEF38CA,,74.61,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPTNMLNKLHMFFEF38CA,,83.23,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,四層
RPUNMLNKLHMFFEF48CA,,75.28,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPUNMLNKLHMFFEF48CA,,84.67,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,五層
RPVNMLNKLHMFFEF58CA,,75.28,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPVNMLNKLHMFFEF58CA,,84.67,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,七層
RPWNMLNKLHMFFEF68CA,,46.55,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPWNMLNKLHMFFEF68CA,,61.79,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,七層
RPXNMLNKLHMFFEF78CA,,56.80,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPXNMLNKLHMFFEF78CA,,84.05,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,九層
RPOOMLNKLHMFFEF97CA,,74.95,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPOOMLNKLHMFFEF97CA,,84.05,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,十二層
RPPOMLNKLHMFFEF08CA,,74.44,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPPOMLNKLHMFFEF08CA,,83.06,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,十五層
RPQOMLNKLHMFFEF18CA,,82.34,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPQOMLNKLHMFFEF18CA,,100.05,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,三層
RPWQMLNKLHMFFEF98CA,,86.21,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPWQMLNKLHMFFEF98CA,,108.35,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,三層
RPQQMLLKMHMFFEF28CA,,99.17,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,十九層
RPQQMLLKMHMFFEF28CA,,81.84,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPSOMLNKLHMFFEF38CA,,46.55,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPSOMLNKLHMFFEF38CA,,61.92,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,二層
RPTOMLNKLHMFFEF48CA,,46.38,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPTOMLNKLHMFFEF48CA,,61.56,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,三層
RPUOMLNKLHMFFEF58CA,,46.38,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPUOMLNKLHMFFEF58CA,,61.56,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,四層
RPWOMLNKLHMFFEF78CA,,46.55,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPWOMLNKLHMFFEF78CA,,61.79,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,八層
RPXOMLNKLHMFFEF88CA,,46.38,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPXOMLNKLHMFFEF88CA,,61.53,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,十層
RPOPMLNKLHMFFEF08CA,,46.38,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPOPMLNKLHMFFEF08CA,,61.53,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,十二層
RPPPMLNKLHMFFEF18CA,,46.38,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPPPMLNKLHMFFEF18CA,,61.36,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,十五層
RPQPMLNKLHMFFEF28CA,,46.38,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPQPMLNKLHMFFEF28CA,,61.36,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,十八層
RPRPMLNKLHMFFEF38CA,,46.38,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPRPMLNKLHMFFEF38CA,,61.36,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,十九層
RPTPMLNKLHMFFEF58CA,,46.21,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPTPMLNKLHMFFEF58CA,,61.19,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,二十層
RPUPMLNKLHMFFEF68CA,,46.55,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPUPMLNKLHMFFEF68CA,,61.85,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,二層
RPVPMLNKLHMFFEF78CA,,64.53,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPVPMLNKLHMFFEF78CA,,61.56,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,三層
RPWPMLNKLHMFFEF88CA,,46.55,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPWPMLNKLHMFFEF88CA,,61.62,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,四層
RPXPMLNKLHMFFEF98CA,,46.55,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPXPMLNKLHMFFEF98CA,,61.79,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,六層
RPOQMLNKLHMFFEF18CA,,82.68,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPOQMLNKLHMFFEF18CA,,61.53,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,九層
RPPQMLNKLHMFFEF28CA,,46.38,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPPQMLNKLHMFFEF28CA,,61.53,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,十層
RPQQMLNKLHMFFEF38CA,,46.38,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPQQMLNKLHMFFEF38CA,,61.53,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,十四層
RPRQMLNKLHMFFEF48CA,,76.63,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPRQMLNKLHMFFEF48CA,,87.59,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,五層
RPSQMLNKLHMFFEF58CA,,74.78,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPSQMLNKLHMFFEF58CA,,83.58,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,三層
RPTQMLNKLHMFFEF68CA,,75.45,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPTQMLNKLHMFFEF68CA,,85.12,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,八層
RPUQMLNKLHMFFEF78CA,,75.11,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPUQMLNKLHMFFEF78CA,,84.40,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,十二層
RPTNNLTKOHMFFBF09CA,4,62.75,見其他登記事項,鋼筋混凝土造,102年1月14日,十一層,一層 見其他登記事項
RPTNNLTKOHMFFBF09CA,4,13.03,見其他登記事項,鋼筋混凝土造,102年1月14日,十一層,
RPTNNLTKOHMFFBF09CA,4,46.36,見其他登記事項,鋼筋混凝土造,102年1月14日,十一層,
RPWPMLRLOHMFFEF27EA,21,53.74,住家用,鋼筋混凝土造,85年1月5日,十二層,十層
RPWPMLRLOHMFFEF27EA,21,10.87,共有部份,鋼筋混凝土造,85年1月5日,十二層,
RPWPMLRLOHMFFEF27EA,21,46.67,見其他登記事項,鋼筋混凝土造,85年1月5日,十二層,
RPWPMLRLOHMFFEF27EA,21,2.40,共有部份,鋼筋混凝土造,85年1月5日,十二層,
RPQPMLMKMHMFFBF97CA,40,80.19,商業用,加強磚造,65年10月8日,四層,一層 平台 騎樓
RPPNMLPKOHMFFAF28EA,24,45.69,住家用,鋼筋混凝土造,81年8月21日,十一層,九層
RPPNMLPKOHMFFAF28EA,24,7.87,共有部份,鋼筋混凝土造,81年8月21日,十一層,
RPPNMLPKOHMFFAF28EA,24,8.76,共有部份,鋼筋混凝土造,81年8月21日,十一層,
RPOPMLQKOHMFFAF48EA,23,73.49,住家用,鋼筋混凝土造,82年12月30日,四層,四層
RPOPMLQKOHMFFAF48EA,23,18.06,共有部份,鋼筋混凝土造,82年12月30日,六層,
RPQPMLLKMHMFFGF38CA,1,78.77,見其他登記事項,鋼筋混凝土造,105年8月5日,九層,一層 二層 見其他登記事項
RPQPMLLKMHMFFGF38CA,1,.18,見其他登記事項,鋼筋混凝土造,105年8月5日,九層,
RPUOMLMLLHMFFBF28CA,33,90.74,住家用,鋼筋混凝土造,72年11月18日,五層,五層
RPVNMLMLLHMFFGF98EA,3,98.18,住家用,鋼筋混凝土造,102年11月21日,十二層,十層
RPVNMLMLLHMFFGF98EA,3,88.98,見其他登記事項,鋼筋混凝土造,102年11月21日,十二層,
SPVNMLMLLHMFFGF09EA,3,98.18,住家用,鋼筋混凝土造,102年11月21日,十二層,十層
SPVNMLMLLHMFFGF09EA,3,90.28,見其他登記事項,鋼筋混凝土造,102年11月21日,十二層,
RPXQMLNLLHMFFEF56CA,,74.44,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPXQMLNLLHMFFEF56CA,,83.13,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,三層
RPPRMLNLLHMFFEF48CA,,74.95,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPPRMLNLLHMFFEF48CA,,84.19,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,十層
RPRRMLNLLHMFFEF68CA,,46.88,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPRRMLNLLHMFFEF68CA,,62.47,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,二層
RPSRMLNLLHMFFEF78CA,,75.45,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPSRMLNLLHMFFEF78CA,,85.13,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,三層
RPSNMLRLLHMFFEF78CA,,46.55,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPSNMLRLLHMFFEF78CA,,61.79,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,六層
RPTNMLRLLHMFFEF88CA,,46.38,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPTNMLRLLHMFFEF88CA,,61.36,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,十七層
RPVNMLRLLHMFFEF09CA,,75.62,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPVNMLRLLHMFFEF09CA,,85.57,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十三層,五層
RPXNMLRLLHMFFEF66CA,,64.70,見其他登記事項,鋼骨鋼筋混凝土造,106年1月18日,二十一層,
RPXNMLRLLHMFFEF66CA,,61.79,住家用,鋼骨鋼筋混凝土造,106年1月18日,二十一層,五層
RPOPMLSKMHMFFAF28CA,2,216.74,住家用,鋼骨鋼筋混凝土造,104年2月6日,二十四層,二十四層
RPOPMLSKMHMFFAF28CA,2,43.66,見其他登記事項,鋼骨鋼筋混凝土造,104年2月6日,二十四層,
RPOPMLSKMHMFFAF28CA,2,110.60,見其他登記事項,鋼骨鋼筋混凝土造,104年2月6日,二十四層,
RPTPMLPKOHMFFEF66EA,6,72.38,住家用,鋼筋混凝土造,99年12月16日,六層,五層
RPTPMLPKOHMFFEF66EA,6,15.09,見其他登記事項,鋼筋混凝土造,99年12月16日,六層,
RPTPMLPKOHMFFEF66EA,6,26.18,見其他登記事項,鋼筋混凝土造,99年12月16日,六層,
RPWNMLSLLHMFFGF86CA,2,139.44,住家用,鋼筋混凝土造,104年7月2日,十九層,十一層
RPWNMLSLLHMFFGF86CA,2,91.39,見其他登記事項,鋼筋混凝土造,104年7月2日,十九層,
RPOVMLLLOHMFFBF58CA,21,215.16,住家用,鋼筋混凝土造,84年11月8日,十八層,二層
RPOVMLLLOHMFFBF58CA,21,20.05,共有部分,鋼筋混凝土造,84年11月8日,十八層,
RPOVMLLLOHMFFBF58CA,21,44.46,共有部分,鋼筋混凝土造,84年11月8日,十八層,
RPQPMLSKMHMFFAF48CA,2,144.76,住家用,鋼骨鋼筋混凝土造,104年2月6日,二十二層,二十二層
RPQPMLSKMHMFFAF48CA,2,88.64,見其他登記事項,鋼骨鋼筋混凝土造,104年2月6日,二十四層,
RPQPMLSKMHMFFAF48CA,2,29.20,見其他登記事項,鋼骨鋼筋混凝土造,104年2月6日,二十四層,
RPVNMLMLOHMFFDF78CA,21,96.68,住家用,鋼筋混凝土造,84年8月24日,十三層,八層
RPVNMLMLOHMFFDF78CA,21,9.80,共有部分,鋼筋混凝土造,84年8月24日,十三層,
RPVNMLMLOHMFFDF78CA,21,.31,見使用執照,鋼筋混凝土造,84年8月24日,十三層,地下一層
RPVNMLMLOHMFFDF78CA,21,42.18,共有部分,鋼筋混凝土造,84年8月24日,十三層,
RPVNMLMLOHMFFDF78CA,21,12.71,共有部分,鋼筋混凝土造,84年8月24日,十三層,
RPVNMLMLOHMFFDF78CA,21,1.13,共有部分,鋼筋混凝土造,84年8月24日,十三層,
RPRNMLSKMHMFFBF48CA,,189.10,見其他登記事項,鋼筋混凝土造,106年1月5日,十五層,十四層
RPRNMLSKMHMFFBF48CA,,149.47,見其他登記事項,鋼筋混凝土造,106年1月5日,十五層,
RPVNMLPKOHMFFBF78CA,21,31.30,見其他登記事項,鋼筋混凝土造,85年3月11日,二十一層,地下三層
RPSSMLMLOHMFFBF78CA,22,97.81,住家用,鋼筋混凝土造,84年5月19日,七層,一層
RPSSMLMLOHMFFBF78CA,22,4.66,共有部分,鋼筋混凝土造,84年5月19日,七層,
RPSSMLMLOHMFFBF78CA,22,25.63,共有部分,鋼筋混凝土造,84年5月19日,七層,
RPWNMLMJNHMFFCF48CA,37,77.49,住家用,鋼筋混凝土造,69年2月5日,四層,一層
RPUPMLMJNHMFFCF48CA,17,63.49,住家用,鋼筋混凝土造,89年2月3日,二十九層,二十九層
RPUPMLMJNHMFFCF48CA,17,36.92,共有部分,鋼筋混凝土造,89年2月3日,二十九層,
RPUPMLMJNHMFFCF48CA,17,14.52,共有部分,鋼筋混凝土造,89年2月3日,二十九層,
RPUPMLMJNHMFFCF48CA,17,5.45,共有部分,鋼筋混凝土造,89年3月2日,二十九層,
RPVOMLLKNHMFFCF48CA,1,82.79,見其他登記事項,見其他登記事項,105年3月8日,十一層,五層
RPVOMLLKNHMFFCF48CA,1,17.13,見其他登記事項,見其他登記事項,105年3月8日,十一層,
RPVOMLLKNHMFFCF48CA,1,15.65,見其他登記事項,見其他登記事項,105年3月8日,十一層,
RPSOMLNJNHMFFCF28CA,,131.01,見其他登記事項,見其他登記事項,105年10月18日,十六層,十四層
RPSOMLNJNHMFFCF28CA,,27.86,共有部分,見其他登記事項,105年10月18日,十六層,
RPSOMLNJNHMFFCF28CA,,98.61,共有部分,見其他登記事項,105年10月18日,十八層,
RPUOMLNJNHMFFCF48CA,,131.01,見其他登記事項,見其他登記事項,105年10月18日,十六層,十二層
RPUOMLNJNHMFFCF48CA,,27.86,共有部分,見其他登記事項,105年10月18日,十六層,
RPUOMLNJNHMFFCF48CA,,98.61,共有部分,見其他登記事項,105年10月18日,十八層,
RPPNMLOJNHMFFCF97CA,3,62.37,住家用,鋼筋混凝土造,102年10月9日,十二層,十層
RPPNMLOJNHMFFCF97CA,3,48.06,見其他登記事項,鋼筋混凝土造,102年10月9日,十二層,
RPPNMLOJNHMFFCF97CA,3,12.55,見其他登記事項,鋼筋混凝土造,102年10月9日,十二層,
RPXPMLNLNHMFFBF98CA,1,59.57,見其他登記事項,鋼筋混凝土造,105年6月16日,十四層,十二層
