編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPSNMLPLNHMFFCC28CA,五堵段五堵北小段,24.89,都市：住
RPUOMLLJOHMFFCC08CA,情人湖段,45.68,都市：住
RPRNMLOLNHMFFCC08CA,暖暖段暖暖小段,80.23,都市：住
RPUPMLNLNHMFFCC48CA,代天府段,.84,都市：住
RPUPMLNLNHMFFCC48CA,代天府段,28.87,都市：住
RPUPMLNLNHMFFCC48CA,代天府段,.08,都市：住
RPXNMLKKNHMFFBC08CA,長潭段,22.66,都市：住
RPOOMLKKNHMFFBC27CA,長潭段,22.39,都市：住
RPVOMLTJNHMFFBC78CA,調和段,22.06,都市：住
RPVOMLTJNHMFFBC78CA,調和段,.00,都市：其他
RPPNMLTKNHMFFBC18CA,深美段,53.79,都市：其他
RPOOMLMKNHMFFBC47CA,成功段,38.00,都市：住
RPWNMLNLNHMFFBC38CA,長潭段,1.37,都市：住
RPWNMLNLNHMFFBC38CA,長潭段,13.66,都市：住
RPXNMLNLNHMFFBC48CA,深美段,20.24,都市：住
RPXOMLKKNHMFFCC28CA,代天府段,.97,都市：住
RPXOMLKKNHMFFCC28CA,代天府段,22.06,都市：住
RPXOMLKKNHMFFCC28CA,代天府段,5.38,都市：住
RPQNMLLKNHMFFCC57CA,德育段,29.76,都市：住
RPQNMLLKNHMFFCC57CA,德育段,94.49,都市：住
RPQNMLLKNHMFFCC57CA,德育段,2.67,都市：住
RPSOMLKKNHMFFCC77CA,西定段,17.25,都市：住
RPSOMLKKNHMFFCC77CA,西定段,.10,都市：住
RPSOMLKKNHMFFCC77CA,西定段,1.75,都市：住
RPSOMLKKNHMFFCC77CA,西定段,.15,都市：住
RPSOMLKKNHMFFCC77CA,西定段,.20,都市：住
RPSOMLKKNHMFFCC77CA,西定段,.10,都市：住
RPUOMLKKNHMFFCC97CA,西定段,20.00,都市：住
RPQNMLQKNHMFFCC08CA,源遠段,26.11,都市：住
RPTOMLPKNHMFFCC38CA,工建段,44.65,都市：工
RPWOMLPKNHMFFCC68CA,源遠段,13.83,都市：住
RPXNMLLKNHMFFCC28CA,代天府段,.97,都市：住
RPXNMLLKNHMFFCC28CA,代天府段,37.96,都市：住
RPUOMLMKNHMFFCC18CA,武嶺段,15.97,都市：住
RPUOMLMKNHMFFCC18CA,武嶺段,.17,都市：其他
RPUOMLMKNHMFFCC18CA,武嶺段,.01,都市：其他
RPUOMLMKNHMFFCC18CA,武嶺段,5.59,都市：住
RPPOMLKKNHMFFCC47CA,麥金段,14.18,都市：住
RPPOMLKKNHMFFCC47CA,麥金段,.02,都市：住
RPPOMLKKNHMFFCC47CA,麥金段,.01,都市：住
RPPOMLLKNHMFFCC57CA,工建段,130.00,都市：住
RPSNMLMKNHMFFCC87CA,麥金段,14.63,都市：住
RPSNMLMKNHMFFCC87CA,麥金段,.02,都市：住
RPSNMLMKNHMFFCC87CA,麥金段,.01,都市：住
RPTNMLMKNHMFFCC97CA,麥金段,26.48,都市：住
RPTNMLMKNHMFFCC97CA,麥金段,.03,都市：住
RPTNMLMKNHMFFCC97CA,麥金段,.01,都市：住
RPUNMLMKNHMFFCC08CA,麥金段,16.66,都市：住
RPUNMLMKNHMFFCC08CA,麥金段,.02,都市：住
RPUNMLMKNHMFFCC08CA,麥金段,.01,都市：住
RPVNMLMKNHMFFCC18CA,麥金段,33.71,都市：住
RPVNMLMKNHMFFCC18CA,麥金段,.04,都市：住
RPVNMLMKNHMFFCC18CA,麥金段,.01,都市：住
RPWNMLMKNHMFFCC28CA,麥金段,16.75,都市：住
RPWNMLMKNHMFFCC28CA,麥金段,.02,都市：住
RPWNMLMKNHMFFCC28CA,麥金段,.01,都市：住
RPRNMLPLNHMFFBC08CA,延平段,10.35,都市：商
RPRNMLPLNHMFFBC08CA,延平段,.02,都市：商
RPOOMLTJNHMFFCC18CA,觀音段,8.06,都市：其他
RPROMLTJNHMFFCC48CA,麥金段,3.68,都市：住
RPROMLTJNHMFFCC48CA,麥金段,.14,都市：住
RPROMLTJNHMFFCC48CA,麥金段,.08,都市：住
RPROMLTJNHMFFCC48CA,麥金段,.07,都市：其他
RPROMLTJNHMFFCC48CA,麥金段,.01,都市：住
RPROMLTJNHMFFCC48CA,麥金段,.00,都市：住
RPROMLTJNHMFFCC48CA,麥金段,.00,都市：住
RPROMLTJNHMFFCC48CA,麥金段,.00,都市：住
RPXNMLMKNHMFFBC28CA,東信段一小段,34.42,都市：住
RPXOMLNLNHMFFCC68CA,麥金段,16.59,都市：住
RPXOMLNLNHMFFCC68CA,麥金段,.02,都市：住
RPXOMLNLNHMFFCC68CA,麥金段,.01,都市：住
RPXOMLRKNHMFFCC98CA,麥金段,37.27,都市：住
RPSNMLSKNHMFFCC48CA,榮華段,15.20,都市：住
RPSNMLSKNHMFFCC48CA,榮華段,1.00,都市：住
RPTNMLRKNHMFFCC48CA,長安段,34.16,都市：住
RPUNMLRKNHMFFCC58CA,長安段,37.25,都市：住
RPVNMLRKNHMFFCC68CA,長安段,41.52,都市：住
RPWNMLRKNHMFFCC78CA,長安段,41.32,都市：住
RPXNMLRKNHMFFCC88CA,長安段,38.69,都市：住
RPOOMLRKNHMFFCC08CA,長安段,33.96,都市：住
RPRNMLLJOHMFFCC67CA,代天府段,.01,都市：其他
RPRNMLLJOHMFFCC67CA,代天府段,.84,都市：住
RPRNMLLJOHMFFCC67CA,代天府段,37.53,都市：住
RPSPMLNLNHMFFCC28CA,武嶺段,20.02,都市：住
RPSPMLNLNHMFFCC28CA,武嶺段,.02,都市：其他
RPSPMLNLNHMFFCC28CA,武嶺段,.19,都市：其他
RPSPMLNLNHMFFCC28CA,武嶺段,.91,都市：其他
RPSPMLNLNHMFFCC28CA,武嶺段,.02,都市：住
RPTOMLLJOHMFFCC97CA,代天府段,17.10,都市：住
RPTOMLLJOHMFFCC97CA,代天府段,.10,都市：其他
RPTOMLLJOHMFFCC97CA,代天府段,.14,都市：住
RPTOMLLJOHMFFCC97CA,代天府段,.03,都市：其他
RPTOMLLJOHMFFCC97CA,代天府段,.00,都市：住
RPTOMLLJOHMFFCC97CA,代天府段,.07,都市：住
RPTOMLLJOHMFFCC97CA,代天府段,.04,都市：其他
RPPOMLQKNHMFFBC08DA,延年段,4.28,都市：商
RPPOMLQKNHMFFBC08DA,延年段,12.78,都市：商
RPPNMLKKNHMFFCC47DA,保定段,23.42,都市：住
RPPNMLKKNHMFFCC47DA,保定段,3.00,都市：其他
RPPNMLKKNHMFFCC47DA,保定段,.21,都市：其他
RPRNMLKKNHMFFBC57DA,日新段六小段,16.00,都市：商
RPRNMLKKNHMFFBC57DA,日新段六小段,6.00,都市：商
RPRNMLKKNHMFFBC57DA,日新段六小段,61.00,都市：商
RPSOMLMJOHMFFCC97CA,五堵段五堵北小段,20.14,都市：住
RPPNMLLKNHMFFBC47DA,海濱段二小段,5.40,都市：其他
RPPNMLLKNHMFFBC47DA,海濱段二小段,5.50,都市：商
RPQNMLMKNHMFFBC67DA,忠義段五小段,22.96,都市：住
RPQNMLMKNHMFFBC67DA,忠義段五小段,3.18,都市：其他
RPQNMLMKNHMFFBC67DA,忠義段五小段,.33,都市：住
RPQNMLMKNHMFFBC67DA,忠義段五小段,.47,都市：住
RPQNMLMKNHMFFBC67DA,忠義段五小段,.04,都市：其他
RPVNMLMJOHMFFCC18CA,金華段,28.44,都市：其他
RPVNMLMJOHMFFCC18CA,金華段,49.12,都市：其他
RPVNMLMJOHMFFCC18CA,金華段,.90,都市：其他
RPVNMLMJOHMFFCC18CA,金華段,4.77,都市：其他
RPTOMLOLNHMFFCC38CA,源遠段,26.75,都市：住
RPPOMLRKNHMFFCC18CA,長安段,38.69,都市：住
RPQOMLRKNHMFFCC28CA,長安段,41.32,都市：住
RPROMLRKNHMFFCC38CA,長安段,47.76,都市：住
RPQNMLRKNHMFFCC18CA,武嶺段,6.35,都市：住
RPQNMLRKNHMFFCC18CA,武嶺段,.05,都市：其他
RPQNMLRKNHMFFCC18CA,武嶺段,.08,都市：其他
RPQNMLRKNHMFFCC18CA,武嶺段,.07,都市：其他
RPQNMLRKNHMFFCC18CA,武嶺段,.15,都市：住
RPQNMLRKNHMFFCC18CA,武嶺段,2.92,都市：住
RPQNMLRKNHMFFCC18CA,武嶺段,.02,都市：其他
RPQNMLRKNHMFFCC18CA,武嶺段,6.71,都市：住
RPQNMLRKNHMFFCC18CA,武嶺段,.15,都市：其他
RPQNMLRKNHMFFCC18CA,武嶺段,.06,都市：其他
RPQNMLRKNHMFFCC18CA,武嶺段,.26,都市：其他
RPQNMLRKNHMFFCC18CA,武嶺段,.03,都市：其他
RPQNMLRKNHMFFCC18CA,武嶺段,.15,都市：其他
RPQNMLRKNHMFFCC18CA,武嶺段,.02,都市：其他
RPQNMLRKNHMFFCC18CA,武嶺段,.04,都市：其他
RPQNMLRKNHMFFCC18CA,武嶺段,.00,都市：住
RPQNMLRKNHMFFCC18CA,武嶺段,1.44,都市：住
RPQNMLRKNHMFFCC18CA,武嶺段,.10,都市：其他
RPQNMLRKNHMFFCC18CA,武嶺段,9.53,都市：住
RPQNMLRKNHMFFCC18CA,武嶺段,.00,都市：其他
RPQNMLRKNHMFFCC18CA,武嶺段,2.15,都市：住
RPQNMLRKNHMFFCC18CA,武嶺段,.02,都市：住
RPQNMLRKNHMFFCC18CA,武嶺段,.08,都市：住
RPQNMLRKNHMFFCC18CA,武嶺段,.03,都市：住
RPQNMLRKNHMFFCC18CA,武嶺段,3.28,都市：住
RPQNMLRKNHMFFCC18CA,武嶺段,.07,都市：住
RPQNMLRKNHMFFCC18CA,武嶺段,.04,都市：住
RPQNMLRKNHMFFCC18CA,武嶺段,.02,都市：住
RPQNMLRKNHMFFCC18CA,武嶺段,.04,都市：住
RPQNMLRKNHMFFCC18CA,武嶺段,.03,都市：住
RPQNMLRKNHMFFCC18CA,武嶺段,.11,都市：其他
RPQNMLRKNHMFFCC18CA,武嶺段,.06,都市：住
RPQNMLRKNHMFFCC18CA,武嶺段,.00,都市：其他
RPPOMLTKNHMFFCC38CA,五堵段五堵北小段,39.24,都市：住
RPSNMLTKNHMFFCC78EA,大武崙段內寮小段,96.74,都市：住
RPPNMLSKNHMFFBC08CA,調和段,13.16,都市：住
RPWNMLMKNHMFFBC18CA,港濱段,18.83,都市：住
RPQNMLTKNHMFFBC28CA,調和段,11.88,都市：住
RPQNMLTKNHMFFBC28CA,調和段,.00,都市：其他
RPTNMLTKNHMFFBC58CA,深美段,.01,都市：住
RPTNMLTKNHMFFBC58CA,深美段,20.89,都市：住
RPPNMLMLNHMFFBC57CA,新店段二小段,42.00,都市：商
RPPNMLMLNHMFFBC57CA,新店段二小段,4.00,都市：商
RPTNMLMLNHMFFBC97CA,港濱段,36.25,都市：住
RPXNMLLKNHMFFBC18CA,深美段,6.69,都市：住
RPXNMLLKNHMFFBC18CA,深美段,.04,都市：其他
RPXNMLLKNHMFFBC18CA,深美段,.35,都市：住
RPXNMLLKNHMFFBC18CA,祥豐段,.06,都市：住
RPSNMLLKNHMFFBC67CA,港濱段,2.19,都市：住
RPSNMLLKNHMFFBC67CA,港濱段,30.77,都市：住
RPOOMLMLNHMFFBC57CA,調和段,19.24,都市：住
RPPNMLNLNHMFFBC67CA,深美段,.24,都市：住
RPPNMLNLNHMFFBC67CA,深美段,.20,都市：住
RPPNMLNLNHMFFBC67CA,深美段,26.78,都市：住
RPPNMLNLNHMFFBC67CA,深美段,4.98,都市：住
RPUOMLNLNHMFFBC28CA,忠義段五小段,15.88,都市：商
RPXNMLMKNHMFFCC38CA,麥金段,25.74,都市：住
RPXNMLMKNHMFFCC38CA,麥金段,.03,都市：住
RPXNMLMKNHMFFCC38CA,麥金段,.01,都市：住
RPOOMLMKNHMFFCC57CA,麥金段,17.13,都市：住
RPOOMLMKNHMFFCC57CA,麥金段,.02,都市：住
RPOOMLMKNHMFFCC57CA,麥金段,.01,都市：住
RPTNMLLKNHMFFCC87CA,大武崙段內寮小段,17.59,都市：住
RPTNMLLKNHMFFCC87CA,大武崙段內寮小段,1.57,都市：住
RPPNMLQKNHMFFCC97CA,觀音段,3.87,都市：其他
RPOOMLQKNHMFFCC97CA,過港段,16.08,都市：其他
RPQNMLNKNHMFFCC77CA,源遠段,20.12,都市：住
RPRNMLPKNHMFFCC08CA,協和段,2.51,都市：住
RPRNMLPKNHMFFCC08CA,協和段,3.83,都市：住
RPSOMLPKNHMFFCC28CA,武嶺段,23.80,都市：住
RPSOMLPKNHMFFCC28CA,武嶺段,2.27,都市：其他
RPSOMLPKNHMFFCC28CA,武嶺段,.28,都市：其他
RPSOMLPKNHMFFCC28CA,武嶺段,.12,都市：其他
RPROMLMKNHMFFCC87CA,德育段,.02,都市：住
RPROMLMKNHMFFCC87CA,德育段,2.17,都市：住
RPROMLMKNHMFFCC87CA,德育段,99.04,都市：住
RPQNMLOLNHMFFBC87CA,長潭段,.55,都市：住
RPQNMLOLNHMFFBC87CA,長潭段,5.52,都市：住
RPPNMLMKNHMFFBC47CA,德厚段,34.48,都市：住
RPUNMLMKNHMFFBC97CA,深澳段,110.00,都市：住
RPVNMLMKNHMFFBC08CA,祥豐段,15.17,都市：住
RPVNMLMKNHMFFBC08CA,祥豐段,2.05,都市：其他
RPQNMLPKNHMFFBC87CA,調和段,33.08,都市：住
RPUNMLMLNHMFFBC08CA,光明段,29.75,都市：住
RPQNMLRKNHMFFBC08CA,忠義段四小段,26.00,都市：商
RPQNMLRKNHMFFBC08CA,忠義段四小段,8.67,都市：商
RPQNMLRKNHMFFBC08CA,忠義段四小段,.67,都市：其他
RPUNMLRKNHMFFBC48CA,調和段,18.95,都市：住
RPRNMLSKNHMFFCC58EA,源遠段,19.63,都市：住
RPTNMLMKNHMFFCC18EA,五堵段五堵北小段,35.10,都市：住
RPQOMLMLNHMFFCC87CA,新城段,19.73,都市：住
RPQOMLNLNHMFFCC97CA,麥金段,10.45,都市：住
RPQOMLNLNHMFFCC97CA,麥金段,.01,都市：住
RPQOMLNLNHMFFCC97CA,麥金段,.00,都市：住
RPXPMLNLNHMFFCC78CA,大華段,1.92,都市：商
RPXPMLNLNHMFFCC78CA,大華段,4.15,都市：住
RPXPMLNLNHMFFCC78CA,大華段,2.49,都市：商
RPXPMLNLNHMFFCC78CA,大華段,3.60,都市：住
RPXPMLNLNHMFFCC78CA,大華段,3.47,都市：商
RPXPMLNLNHMFFCC78CA,大華段,2.17,都市：商
RPXPMLNLNHMFFCC78CA,大華段,3.51,都市：住
RPXPMLNLNHMFFCC78CA,大華段,3.83,都市：住
RPXPMLNLNHMFFCC78CA,大華段,.48,都市：住
RPXPMLNLNHMFFCC78CA,大華段,.02,都市：商
RPXPMLNLNHMFFCC78CA,大華段,8.16,都市：住
RPXPMLNLNHMFFCC78CA,大華段,.23,都市：住
RPRNMLTKNHMFFCC48CA,西定段,24.61,都市：商
RPRNMLTKNHMFFCC48CA,西定段,1.43,都市：商
RPWOMLPLNHMFFCC78CA,情人湖段,26.21,都市：住
RPWOMLPLNHMFFCC78CA,情人湖段,.08,都市：其他
RPUNMLMJOHMFFCC08CA,麥金段,21.91,都市：住
RPUNMLMJOHMFFCC08CA,麥金段,4.67,都市：其他
RPUNMLMJOHMFFCC08CA,麥金段,11.35,都市：住
RPTOMLMJOHMFFCC08CA,暖暖段暖暖小段,36.21,都市：住
RPUOMLMJOHMFFCC18CA,五堵段五堵北小段,38.05,都市：住
RPVOMLMJOHMFFCC28CA,五堵段五堵北小段,1.62,都市：住
RPOOMLNJOHMFFCC67CA,代天府段,.84,都市：住
RPOOMLNJOHMFFCC67CA,代天府段,31.30,都市：住
RPOOMLNJOHMFFCC67CA,代天府段,.09,都市：其他
RPTNMLPJOHMFFCC28CA,德安段,39.19,都市：住
RPTNMLPJOHMFFCC28CA,德安段,7.08,都市：住
RPWNMLPJOHMFFCC58CA,大德段,19.31,都市：住
RPVOMLLJOHMFFCC18CA,大華段,7.09,都市：住
RPVOMLLJOHMFFCC18CA,大華段,22.52,都市：住
RPVOMLLJOHMFFCC18CA,大華段,1.67,都市：商
RPTNMLLJOHMFFCC87CA,大武崙段內寮小段,145.53,都市：住
RPSPMLPLNHMFFCC48CA,西定段,23.75,都市：住
RPSPMLPLNHMFFCC48CA,西定段,2.00,都市：其他
RPVNMLSKNHMFFCC78CA,協和段,30.00,都市：住
RPQPMLNLNHMFFCC08CA,大武崙段內寮小段,27.03,都市：住
RPSNMLRKNHMFFCC58EA,觀音段,8.06,都市：其他
RPSNMLRKNHMFFBC28CA,深澳段,29.76,都市：住
RPTNMLRKNHMFFBC38CA,長潭段,22.39,都市：住
RPTNMLSKNHMFFBC48CA,調和段,32.77,都市：住
RPTNMLSKNHMFFBC48CA,調和段,.05,都市：其他
RPTNMLSKNHMFFBC48CA,調和段,.05,都市：其他
RPTNMLSKNHMFFBC48CA,調和段,.05,都市：其他
RPPNMLQKNHMFFBC87CA,延年段,28.00,都市：住
RPPNMLQKNHMFFBC87CA,延年段,.88,都市：住
RPQNMLQKNHMFFBC97CA,培德段,18.94,都市：住
RPSNMLQKNHMFFBC18CA,德厚段,23.86,都市：住
RPSNMLQKNHMFFBC18CA,德厚段,.03,都市：其他
RPUNMLQKNHMFFBC38CA,光明段,12.40,都市：住
RPSNMLOLNHMFFBC08CA,德厚段,.39,都市：住
RPTNMLOLNHMFFBC18CA,港灣段一小段,11.00,都市：商
RPTNMLOLNHMFFBC18CA,港灣段一小段,9.00,都市：商
RPTNMLOLNHMFFBC18CA,港灣段一小段,6.00,都市：商
RPQOMLNJOHMFFBC77CA,深澳坑段槓子寮小段,125.06,都市：住
RPTNMLPLNHMFFBC28CA,中正段一小段,37.13,都市：商
RPQNMLPKNHMFFCC97CA,大武崙段內寮小段,18.87,都市：住
RPQNMLPKNHMFFCC97CA,大武崙段內寮小段,17.80,都市：住
RPQNMLPKNHMFFCC97CA,大武崙段內寮小段,16.80,都市：住
RPQNMLPKNHMFFCC97CA,大武崙段內寮小段,22.73,都市：住
RPQNMLPKNHMFFCC97CA,大武崙段內寮小段,38.00,都市：住
RPPNMLRKNHMFFCC08CA,代天府段,.14,都市：住
RPPNMLRKNHMFFCC08CA,代天府段,.03,都市：其他
RPPNMLRKNHMFFCC08CA,代天府段,.00,都市：住
RPPNMLRKNHMFFCC08CA,代天府段,.07,都市：住
RPPNMLRKNHMFFCC08CA,代天府段,.04,都市：其他
RPPNMLRKNHMFFCC08CA,代天府段,17.10,都市：住
RPPNMLRKNHMFFCC08CA,代天府段,.10,都市：其他
