編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQOMLNJNHMFFAD77DA,34,58.83,商業用,鋼筋混凝土造,72年1月29日,二層,二層
RPQOMLNJNHMFFAD77DA,34,11.38,共有部分,鋼筋混凝土造,72年1月29日,五層,
RPVPMLSLMHMFFAD88CA,27,17.14,住家用,鋼筋混凝土造,79年1月13日,五層,三層
RPVPMLSLMHMFFAD88CA,27,8.44,共有部分,鋼筋混凝土造,79年1月13日,五層,
RPRNMLOLMHMFFBR76CA,34,134.81,住商用,加強磚造,72年9月19日,二層,一層 二層 屋頂突出物 騎樓
RPOOMLKKNHMFFER09CA,,314.87,見其他登記事項,鋼筋混凝土造,105年11月9日,四層,一層 二層 三層 四層 屋頂突出物
RPOOMLKKNHMFFER09CA,,.26,見其他登記事項,鋼筋混凝土造,105年11月9日,一層,
RPSOMLTJNHMFFER67CA,40,137.01,住家用,加強磚造,66年1月1日,二層,一層 二層 騎樓
RPTOMLTJNHMFFER77CA,40,117.26,住家用,加強磚造,66年1月1日,二層,一層 二層 走廊
RPQPMLNJNHMFFER96CA,1,183.66,住家用,鋼筋混凝土造,104年12月1日,四層,一層 二層 三層 四層 見其他登記事項
RPROMLMLNHMFFDR96CA,34,69.70,住家用,加強磚造,72年5月14日,二層,一層 二層 騎樓
RPXOMLLKNHMFFER47CA,,59.14,見其他登記事項,鋼筋混凝土造,106年1月5日,五層,五層
RPXOMLLKNHMFFER47CA,,39.44,見其他登記事項,鋼筋混凝土造,106年1月5日,五層,
RPPPMLLKNHMFFER76CA,,56.35,見其他登記事項,鋼筋混凝土造,106年1月5日,五層,五層
RPPPMLLKNHMFFER76CA,,22.47,見其他登記事項,鋼筋混凝土造,106年1月5日,五層,
RPQPMLLKNHMFFER86CA,,59.82,見其他登記事項,鋼筋混凝土造,106年1月5日,五層,四層
RPQPMLLKNHMFFER86CA,,22.01,見其他登記事項,鋼筋混凝土造,106年1月5日,五層,
RPVNMLTKNHMFFER97CA,23,84.36,住家用,鋼筋混凝土造,83年9月23日,八層,三層
RPVNMLTKNHMFFER97CA,23,12.31,見其他登記事項,鋼筋混凝土造,83年9月23日,八層,
RPVNMLTKNHMFFER97CA,23,10.91,見其他登記事項,鋼筋混凝土造,83年9月23日,八層,
RPSNMLNJNHMFFDR86CA,1,151.48,住家用,鋼筋混凝土造,104年11月3日,三層,一層 二層 三層 屋頂突出物
RPUNMLRKNHMFFCR47CA,1,188.93,住家用,見其他登記事項,105年5月31日,三層,一層 二層 三層 屋頂突出物
RPVNMLRKNHMFFCR57CA,1,247.42,住家用,見其他登記事項,105年5月31日,三層,一層 二層 三層 屋頂突出物
RPSOMLLJNHMFFHR17CA,33,123.94,住商用,加強磚造,73年7月7日,二層,一層 二層 騎樓
RPTOMLLJNHMFFHR27CA,21,20.93,住家用,鋼筋混凝土造,85年3月5日,六層,六層
RPTOMLLJNHMFFHR27CA,21,5.18,共有部分,鋼筋混凝土造,85年3月5日,六層,
RPTOMLLJNHMFFHR27CA,21,4.35,共有部分,鋼筋混凝土造,85年3月5日,六層,
RPPNMLMJNHMFFHR86CA,42,95.67,住家用,加強磚造,63年12月1日,二層,一層 二層
RPPOMLMJNHMFFHR96CA,12,255.35,住商用,鋼筋混凝土造,94年5月2日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPPNMLQLNHMFFER17CA,29,160.67,住商用,鋼筋混凝土造,76年12月7日,三層,一層 二層 三層 騎樓
RPQNMLQLNHMFFER27CA,9,98.15,住家用,鋼筋混凝土造,96年9月27日,十二層,十層
RPQNMLQLNHMFFER27CA,9,13.34,見其他登記事項,鋼筋混凝土造,96年9月27日,十二層,
RPQNMLQLNHMFFER27CA,9,40.28,見其他登記事項,鋼筋混凝土造,96年9月27日,一層,
RPPOMLTJNHMFFFR47CA,23,169.76,住家用,鋼骨鋼筋混凝土造,83年7月1日,四層,一層 二層 三層 四層 騎樓
RPSNMLLKNHMFFFR96CA,1,233.76,見其他登記事項,見其他登記事項,105年9月30日,三層,一層 二層 三層 屋頂突出物 騎樓
RPSNMLRKNHMFFBD48DA,1,176.72,住家用,鋼筋混凝土造,105年7月13日,四層,一層 二層 三層 四層
RPRNMLQLNHMFFHR67CA,37,98.66,住家用,加強磚造,68年11月1日,二層,一層 二層
RPSNMLNJNHMFFHR27CA,22,71.80,住家用,鋼筋混凝土造,84年9月8日,十九層,十一層
RPSNMLNJNHMFFHR27CA,22,19.26,共有部分,鋼筋混凝土造,84年9月8日,十九層,
RPXNMLNJNHMFFHR77CA,24,45.06,住家用,鋼筋混凝土造,81年11月18日,六層,三層
RPXNMLNJNHMFFHR77CA,24,19.74,共有部分,鋼筋混凝土造,81年11月18日,六層,
RPPOMLOJNHMFFHR17CA,12,8.55,見其他登記事項,鋼筋混凝土造,94年7月8日,六層,五層
RPPOMLOJNHMFFHR17CA,12,8.09,共有部分,鋼筋混凝土造,94年7月8日,六層,
RPTOMLPJNHMFFHR67CA,8,237.83,住家用,鋼筋混凝土造,98年7月22日,四層,一層 二層 三層 四層
RPTPMLPJNHMFFHR77CA,1,111.80,住家用,見其他登記事項,105年5月12日,二十層,十一層
RPTPMLPJNHMFFHR77CA,1,73.33,見其他登記事項,見其他登記事項,105年5月12日,二十層,
RPPNMLMJNHMFFCR98CA,35,112.16,住商用,加強磚造,70年12月30日,二層,一層 二層 陽台 騎樓
RPTNMLMJNHMFFCR76CA,6,169.32,住家用,鋼筋混凝土造,100年1月21日,三層,一層 二層 三層
RPWNMLMJNHMFFCR07CA,26,188.89,住家用,鋼筋混凝土造,80年4月29日,三層,一層 二層 三層 屋頂突出物
RPXNMLMJNHMFFCR17CA,2,217.56,住家用,見其他登記事項,104年7月22日,四層,一層 二層 三層 四層
RPSNMLMLNHMFFBD97CA,1,198.48,住家用,鋼筋混凝土造,104年11月5日,四層,一層 二層 三層 四層
RPWPMLLJNHMFFCD38CA,22,87.01,住家用,鋼筋混凝土構造,83年11月2日,七層,七層
RPWPMLLJNHMFFCD38CA,22,31.71,共有部分,鋼筋混凝土構造,83年11月2日,七層,
RPSOMLMJNHMFFCD97CA,25,24.39,住家用,鋼筋混凝土構造,80年11月2日,七層,二層
RPSOMLMJNHMFFCD97CA,25,7.36,共有部分,鋼筋混凝土構造,80年11月2日,七層,
RPRNMLNJNHMFFCD87CA,37,185.07,見其他登記事項,鋼筋混凝土構造,69年1月25日,七層,地下層
RPRNMLNJNHMFFCD87CA,37,14.90,共有部分,鋼筋混凝土構造,69年1月25日,七層,
RPSNMLNJNHMFFCD97CA,13,208.18,見其他登記事項,見其他登記事項,92年11月7日,四層,一層 二層 三層 四層 屋頂突出物
RPXOMLNJNHMFFCD58CA,2,179.30,住家用,鋼筋混凝土構造,104年7月20日,三層,一層 二層 三層 屋頂突出物
RPWNMLPJNHMFFCD58CA,27,6.09,共有部分,鋼筋混凝土構造,78年12月20日,五層,
RPWNMLPJNHMFFCD58CA,27,17.38,住家用,鋼筋混凝土構造,78年12月20日,五層,四層
RPWNMLPJNHMFFCD58CA,27,7.72,共有部分,鋼筋混凝土構造,78年12月20日,五層,
RPWNMLPJNHMFFCD58CA,27,16.95,住家用,鋼筋混凝土構造,78年12月20日,五層,四層
RPVNMLKKNHMFFCD08CA,14,220.27,見其他登記事項,鋼筋混凝土構造,91年10月18日,四層,一層 二層 三層 四層
RPWOMLLKNHMFFCD38CA,9,21.48,住家用,鋼筋混凝土構造,97年2月29日,十四層,十二層
RPWOMLLKNHMFFCD38CA,9,33.12,共有部分,鋼筋混凝土構造,97年2月29日,十四層,
RPWOMLLKNHMFFCD38CA,9,6.99,共有部分,鋼筋混凝土構造,97年2月29日,十四層,
RPTNMLMKNHMFFCD08CA,37,83.63,住家用,鋼筋混凝土構造,68年12月5日,五層,五層
RPTNMLMKNHMFFCD08CA,37,8.49,共有部分,鋼筋混凝土構造,68年12月5日,五層,
RPWNMLNKNHMFFCD48CA,23,12.09,共有部分,鋼筋混凝土構造,83年1月27日,七層,
RPWNMLNKNHMFFCD48CA,23,35.33,共有部分,鋼筋混凝土構造,83年1月27日,七層,
RPWNMLNKNHMFFCD48CA,23,111.65,住家用,鋼筋混凝土構造,83年1月27日,七層,七層
RPPNMLPKNHMFFCD97CA,5,214.29,見其他登記事項,鋼筋混凝土構造,100年11月11日,四層,一層 二層 三層 四層 見其他登記事項
RPPNMLPKNHMFFCD97CA,5,.07,見其他登記事項,鋼筋混凝土構造,100年11月11日,四層,
RPXOMLMLNHMFFCD68CA,4,177.43,住家用,鋼筋混凝土構造,102年7月11日,十八層,六層
RPXOMLMLNHMFFCD68CA,4,25.90,共有部分,鋼筋混凝土構造,102年7月11日,十八層,
RPXOMLMLNHMFFCD68CA,4,93.60,共有部分,鋼筋混凝土構造,102年7月11日,十八層,
RPWPMLLJNHMFFAD18CA,16,57.32,見其他登記事項,鋼筋混凝土造,89年11月20日,十四層,五層
RPWPMLLJNHMFFAD18CA,16,15.96,共有部分,鋼筋混凝土造,89年11月20日,十四層,
RPQOMLMJNHMFFAD57CA,35,75.48,住家用,鋼筋混凝土造,70年12月31日,七層,五層
RPQOMLMJNHMFFAD57CA,35,10.24,共有部分,鋼筋混凝土造,70年12月31日,七層,
RPSNMLNJNHMFFAD77CA,7,51.22,見其他登記事項,鋼筋混凝土造,99年4月6日,十四層,五層
RPSNMLNJNHMFFAD77CA,7,51.46,共有部分,鋼筋混凝土造,99年4月6日,十四層,
RPTNMLNJNHMFFAD87CA,10,47.16,見其他登記事項,見其他登記事項,96年8月24日,十四層,七層
RPTNMLNJNHMFFAD87CA,10,9.88,共有部分,見其他登記事項,96年8月24日,十四層,
RPTNMLNJNHMFFAD87CA,10,6.33,共有部分,見其他登記事項,96年8月24日,十四層,
RPSNMLOJNHMFFAD87CA,3,489.60,住家用,見其他登記事項,103年7月21日,四層,一層 二層 三層 四層
RPTNMLOJNHMFFAD97CA,38,38.29,住家用,鋼筋混凝土造,68年4月6日,七層,六層
RPTNMLOJNHMFFAD97CA,38,.16,共有部分,鋼筋混凝土造,68年4月6日,七層,
RPTNMLOJNHMFFAD97CA,38,7.47,共有部分,鋼筋混凝土造,68年4月6日,七層,
SPTNMLOJNHMFFAD08CA,38,38.29,住家用,鋼筋混凝土造,68年4月6日,七層,六層
SPTNMLOJNHMFFAD08CA,38,7.47,共有部分,鋼筋混凝土造,68年4月6日,七層,
SPTNMLOJNHMFFAD08CA,38,.31,共有部分,鋼筋混凝土造,68年4月6日,七層,
RPSOMLPJNHMFFAD08CA,24,224.49,住商用,鋼筋混凝土造,82年8月24日,四層,一層 二層 三層 四層 騎樓
RPRPMLPJNHMFFAD08CA,17,53.42,共有部分,鋼筋混凝土造,89年4月6日,二十三層,
RPRPMLPJNHMFFAD08CA,17,126.37,見其他登記事項,鋼筋混凝土造,89年4月6日,二十三層,六層
RPRPMLPJNHMFFAD08CA,17,25.48,見其他登記事項,鋼筋混凝土造,89年4月6日,二十三層,
RPOQMLPJNHMFFAD87CA,10,191.68,住家用,鋼筋混凝土造,96年6月1日,四層,一層 二層 三層 四層
RPRPMLTJNHMFFAD48CA,14,.08,見其他登記事項,鋼筋混凝土構造,92年9月16日,十三層,一層 二層 三層
RPRPMLTJNHMFFAD48CA,14,.01,見其他登記事項,鋼筋混凝土構造,92年9月16日,十三層,
RPRPMLTJNHMFFAD48CA,14,.00,見其他登記事項,鋼筋混凝土構造,92年9月16日,十三層,
RPRPMLTJNHMFFAD48CA,14,.29,見其他登記事項,鋼筋混凝土構造,92年9月16日,十四層,一層 二層 三層
RPRPMLTJNHMFFAD48CA,14,.02,見其他登記事項,鋼筋混凝土構造,92年9月16日,十四層,
RPRPMLTJNHMFFAD48CA,14,97.29,見其他登記事項,鋼筋混凝土構造,92年9月16日,十四層,十層
RPRPMLTJNHMFFAD48CA,14,.00,見其他登記事項,鋼筋混凝土構造,92年9月16日,十四層,
RPRPMLTJNHMFFAD48CA,14,18.16,見其他登記事項,鋼筋混凝土構造,92年9月16日,十四層,
RPRPMLTJNHMFFAD48CA,14,33.38,見其他登記事項,鋼筋混凝土構造,92年9月16日,十四層,
RPSNMLKKNHMFFAD57CA,23,77.44,住家用,鋼筋混凝土構造,83年3月30日,九層,九層
RPSNMLKKNHMFFAD57CA,23,42.00,共有部分,鋼筋混凝土構造,83年3月30日,九層,
RPXNMLKKNHMFFAD08CA,14,.09,見其他登記事項,鋼筋混凝土構造,92年9月16日,十三層,一層 二層 三層
RPXNMLKKNHMFFAD08CA,14,.01,見其他登記事項,鋼筋混凝土構造,92年9月16日,十三層,
RPXNMLKKNHMFFAD08CA,14,.00,見其他登記事項,鋼筋混凝土構造,92年9月16日,十三層,
RPXNMLKKNHMFFAD08CA,14,.33,見其他登記事項,鋼筋混凝土構造,92年9月16日,十四層,一層 二層 三層
RPXNMLKKNHMFFAD08CA,14,.02,見其他登記事項,鋼筋混凝土構造,92年9月16日,十四層,
RPXNMLKKNHMFFAD08CA,14,109.78,見其他登記事項,鋼筋混凝土構造,92年9月16日,十四層,三層
RPXNMLKKNHMFFAD08CA,14,.00,見其他登記事項,鋼筋混凝土構造,92年9月16日,十四層,
RPXNMLKKNHMFFAD08CA,14,38.28,見其他登記事項,鋼筋混凝土構造,92年9月16日,十四層,
RPXNMLKKNHMFFAD08CA,14,20.82,見其他登記事項,鋼筋混凝土構造,92年9月16日,十四層,
RPTOMLKKNHMFFAD77CA,10,113.40,見其他登記事項,鋼筋混凝土構造,96年7月20日,十三層,四層
RPTOMLKKNHMFFAD77CA,10,49.31,共有部分,鋼筋混凝土構造,96年7月20日,十三層,
RPTOMLKKNHMFFAD77CA,10,13.73,共有部分,鋼筋混凝土構造,96年7月20日,十三層,
RPUOMLKKNHMFFAD87CA,19,112.74,住商用,鋼筋混凝土構造,86年10月22日,二十四層,一層 二層 騎樓
RPUOMLKKNHMFFAD87CA,19,32.62,共有部分,鋼筋混凝土構造,86年10月22日,二十四層,
RPUOMLKKNHMFFAD87CA,19,130.38,住商用,鋼筋混凝土構造,86年10月22日,二十四層,一層 二層 騎樓
RPUOMLKKNHMFFAD87CA,19,28.19,共有部分,鋼筋混凝土構造,86年10月22日,二十四層,
RPSPMLMKNHMFFAD97CA,18,86.79,見其他登記事項,鋼筋混凝土構造,88年7月30日,十層,八層
RPSPMLMKNHMFFAD97CA,18,6.71,共有部分,鋼筋混凝土構造,88年7月30日,十層,
RPSPMLMKNHMFFAD97CA,18,39.47,共有部分,鋼筋混凝土構造,88年7月30日,十層,
RPSPMLMKNHMFFAD97CA,18,11.67,共有部分,鋼筋混凝土構造,88年7月30日,十層,
RPQRMLMKNHMFFAD97CA,18,70.02,見其他登記事項,鋼筋混凝土造,88年1月13日,十三層,七層
RPQRMLMKNHMFFAD97CA,18,9.96,共有部分,鋼筋混凝土造,88年1月13日,十三層,
RPQRMLMKNHMFFAD97CA,18,10.41,共有部分,鋼筋混凝土造,88年1月13日,十三層,
RPPNMLMJNHMFFBD47CA,6,174.22,住商用,鋼筋混凝土造,100年3月2日,四層,一層 二層 三層 四層
RPQNMLTKNHMFFAD28CA,36,36.54,住家用,鋼筋混凝土造,69年12月3日,十層,八層
RPQNMLTKNHMFFAD28CA,36,10.62,共有部分,鋼筋混凝土造,69年12月3日,十層,
RPWPMLKLNHMFFAD28CA,,80.59,見其他登記事項,見其他登記事項,106年1月19日,十四層,五層
RPWPMLKLNHMFFAD28CA,,74.20,見其他登記事項,見其他登記事項,106年1月19日,十四層,
RPSRMLKLNHMFFAD08CA,,89.87,見其他登記事項,見其他登記事項,106年1月19日,十四層,五層
RPSRMLKLNHMFFAD08CA,,76.96,見其他登記事項,見其他登記事項,106年1月19日,十四層,
RPQRMLKLNHMFFAD87CA,,90.23,見其他登記事項,見其他登記事項,106年1月19日,十四層,三層
RPQRMLKLNHMFFAD87CA,,78.50,見其他登記事項,見其他登記事項,106年1月19日,十四層,
RPRNMLMLNHMFFAD77CA,,56.15,見其他登記事項,見其他登記事項,106年1月19日,十四層,三層
RPRNMLMLNHMFFAD77CA,,50.31,見其他登記事項,見其他登記事項,106年1月19日,十四層,
RPSNMLMLNHMFFAD87CA,,56.15,見其他登記事項,見其他登記事項,106年1月19日,十四層,五層
RPSNMLMLNHMFFAD87CA,,50.31,見其他登記事項,見其他登記事項,106年1月19日,十四層,
RPVOMLMLNHMFFAD28CA,46,77.36,住家用,加強磚造,60年5月29日,二層,一層 二層
RPSPMLMLNHMFFAD08CA,4,59.88,見其他登記事項,見其他登記事項,102年6月20日,十五層,十四層
RPSPMLMLNHMFFAD08CA,4,28.11,見其他登記事項,見其他登記事項,102年6月20日,十五層,
RPSPMLMLNHMFFAD08CA,4,16.37,見其他登記事項,見其他登記事項,102年6月20日,十五層,
RPOPMLNLNHMFFAD77CA,19,29.93,共有部分,鋼筋混凝土造,87年1月13日,四層,
RPOPMLNLNHMFFAD77CA,19,77.60,見其他登記事項,鋼筋混凝土造,87年1月13日,四層,一層 二層 三層 四層
RPOPMLNLNHMFFAD77CA,19,29.93,共有部分,鋼筋混凝土造,87年1月13日,四層,
RPOPMLNLNHMFFAD77CA,19,77.60,見其他登記事項,鋼筋混凝土造,87年1月13日,四層,一層 二層 三層 四層
RPOOMLMLNHMFFAD57CA,25,26.18,共有部分,鋼筋混凝土造,81年3月24日,十五層,
RPOOMLMLNHMFFAD57CA,25,133.45,住家用,鋼筋混凝土造,81年3月24日,十五層,六層
RPOOMLMLNHMFFAD57CA,25,33.05,見其他登記事項,鋼筋混凝土造,81年3月24日,十五層,地下二層
RPOOMLMLNHMFFAD57CA,25,.01,共有部分,鋼筋混凝土造,81年3月24日,十五層,
RPOOMLNLNHMFFAD67CA,38,82.60,商業用,鋼筋混凝土造,68年6月19日,十一層,八層
RPOOMLNLNHMFFAD67CA,38,5.05,共有部分,鋼筋混凝土造,68年6月19日,十一層,
RPOOMLNLNHMFFAD67CA,38,26.96,共有部分,鋼筋混凝土造,68年6月19日,十一層,
RPRRMLKLNHMFFAD97CA,,89.87,見其他登記事項,見其他登記事項,106年1月19日,十四層,十一層
RPRRMLKLNHMFFAD97CA,,78.50,見其他登記事項,見其他登記事項,106年1月19日,十四層,
RPXPMLKLNHMFFAD38CA,,79.61,見其他登記事項,見其他登記事項,106年1月19日,十四層,九層
RPXPMLKLNHMFFAD38CA,,61.29,見其他登記事項,見其他登記事項,106年1月19日,十四層,
RPOQMLKLNHMFFAD57CA,,56.15,見其他登記事項,見其他登記事項,106年1月19日,十四層,九層
RPOQMLKLNHMFFAD57CA,,26.96,見其他登記事項,見其他登記事項,106年1月19日,十四層,
RPQQMLKLNHMFFAD77CA,,56.10,見其他登記事項,見其他登記事項,106年1月19日,十四層,九層
RPQQMLKLNHMFFAD77CA,,50.31,見其他登記事項,見其他登記事項,106年1月19日,十四層,
RPSQMLKLNHMFFAD97CA,,56.10,見其他登記事項,見其他登記事項,106年1月19日,十四層,五層
RPSQMLKLNHMFFAD97CA,,50.31,見其他登記事項,見其他登記事項,106年1月19日,十四層,
RPTQMLKLNHMFFAD08CA,,79.61,見其他登記事項,見其他登記事項,106年1月19日,十四層,七層
RPTQMLKLNHMFFAD08CA,,72.20,見其他登記事項,見其他登記事項,106年1月19日,十四層,
RPVQMLKLNHMFFAD28CA,,55.46,見其他登記事項,見其他登記事項,106年1月19日,十四層,九層
RPVQMLKLNHMFFAD28CA,,26.81,見其他登記事項,見其他登記事項,106年1月19日,十四層,
RPXQMLKLNHMFFAD48CA,,58.32,見其他登記事項,見其他登記事項,106年1月19日,十四層,九層
RPXQMLKLNHMFFAD48CA,,51.54,見其他登記事項,見其他登記事項,106年1月19日,十四層,
RPORMLKLNHMFFAD67CA,,92.86,見其他登記事項,見其他登記事項,106年1月19日,十四層,七層
RPORMLKLNHMFFAD67CA,,79.88,見其他登記事項,見其他登記事項,106年1月19日,十四層,
RPQOMLSKNHMFFAD28CA,6,48.47,見其他登記事項,見其他登記事項,100年9月8日,十三層,一層
RPQOMLSKNHMFFAD28CA,6,48.65,見其他登記事項,見其他登記事項,100年9月8日,十三層,
RPQOMLSKNHMFFAD28CA,6,12.02,見其他登記事項,見其他登記事項,100年9月8日,十三層,
