編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPXNMLNKOHMFFDJ86DA,,19.61,停車空間,鋼筋混凝土造,105年12月6日,五層,
RPQOMLNKOHMFFDJ88DA,,81.73,見其他登記事項,鋼筋混凝土造,105年12月6日,五層,四層
RPQOMLNKOHMFFDJ88DA,,23.83,見其他登記事項,鋼筋混凝土造,105年12月6日,五層,
RPQOMLNKOHMFFDJ88DA,,19.27,停車空間,鋼筋混凝土造,105年12月6日,五層,
RPUNMLOKOHMFFDJ66DA,,60.18,見其他登記事項,鋼筋混凝土造,105年12月6日,五層,四層
RPUNMLOKOHMFFDJ66DA,,16.21,見其他登記事項,鋼筋混凝土造,105年12月6日,五層,
RPUNMLOKOHMFFDJ66DA,,15.25,停車空間,鋼筋混凝土造,105年12月6日,五層,
RPVNMLOKOHMFFDJ76DA,,82.71,見其他登記事項,鋼筋混凝土造,105年12月6日,五層,四層
RPVNMLOKOHMFFDJ76DA,,22.28,見其他登記事項,鋼筋混凝土造,105年12月6日,五層,
RPVNMLOKOHMFFDJ76DA,,19.61,停車空間,鋼筋混凝土造,105年12月6日,五層,
RPWNMLOKOHMFFDJ86DA,,64.20,見其他登記事項,鋼筋混凝土造,105年12月6日,五層,三層
RPWNMLOKOHMFFDJ86DA,,18.72,見其他登記事項,鋼筋混凝土造,105年12月6日,五層,
RPWNMLOKOHMFFDJ86DA,,15.14,停車空間,鋼筋混凝土造,105年12月6日,五層,
RPXNMLOKOHMFFDJ96DA,,95.85,見其他登記事項,鋼筋混凝土造,105年12月6日,五層,三層
RPXNMLOKOHMFFDJ96DA,,25.82,見其他登記事項,鋼筋混凝土造,105年12月6日,五層,
RPXNMLOKOHMFFDJ96DA,,2.90,停車空間,鋼筋混凝土造,105年12月6日,五層,
RPOOMLOKOHMFFDJ78DA,,82.07,見其他登記事項,鋼筋混凝土造,105年12月6日,五層,二層
RPOOMLOKOHMFFDJ78DA,,23.93,見其他登記事項,鋼筋混凝土造,105年12月6日,五層,
RPOOMLOKOHMFFDJ78DA,,19.35,停車空間,鋼筋混凝土造,105年12月6日,五層,
RPPOMLOKOHMFFDJ88DA,,82.07,見其他登記事項,鋼筋混凝土造,105年12月6日,五層,三層
RPPOMLOKOHMFFDJ88DA,,23.93,見其他登記事項,鋼筋混凝土造,105年12月6日,五層,
RPPOMLOKOHMFFDJ88DA,,19.35,停車空間,鋼筋混凝土造,105年12月6日,五層,
RPQOMLOKOHMFFDJ98DA,,63.28,見其他登記事項,鋼筋混凝土造,105年12月6日,五層,四層
RPQOMLOKOHMFFDJ98DA,,17.05,見其他登記事項,鋼筋混凝土造,105年12月6日,五層,
RPQOMLOKOHMFFDJ98DA,,15.67,停車空間,鋼筋混凝土造,105年12月6日,五層,
RPTNMLOKOHMFFDJ56DA,,63.28,見其他登記事項,鋼筋混凝土造,105年12月6日,五層,二層
RPTNMLOKOHMFFDJ56DA,,17.05,見其他登記事項,鋼筋混凝土造,105年12月6日,五層,
RPTNMLOKOHMFFDJ56DA,,15.67,停車空間,鋼筋混凝土造,105年12月6日,五層,
RPSNMLNKOHMFFDJ98DA,,81.77,見其他登記事項,鋼筋混凝土造,105年12月6日,五層,五層
RPSNMLNKOHMFFDJ98DA,,22.03,見其他登記事項,鋼筋混凝土造,105年12月6日,五層,
RPSNMLNKOHMFFDJ98DA,,19.39,停車空間,鋼筋混凝土造,105年12月6日,五層,
RPTNMLNKOHMFFDJ09DA,,81.77,見其他登記事項,鋼筋混凝土造,105年12月6日,五層,三層
RPTNMLNKOHMFFDJ09DA,,22.03,見其他登記事項,鋼筋混凝土造,105年12月6日,五層,
RPTNMLNKOHMFFDJ09DA,,19.39,停車空間,鋼筋混凝土造,105年12月6日,五層,
RPWNMLNKOHMFFDJ76DA,,82.71,見其他登記事項,鋼筋混凝土造,105年12月6日,五層,三層
RPWNMLNKOHMFFDJ76DA,,22.28,見其他登記事項,鋼筋混凝土造,105年12月6日,五層,
RPWNMLNKOHMFFDJ76DA,,19.25,停車空間,鋼筋混凝土造,105年12月6日,五層,
RPUNMLRLMHMFFCJ66CA,,213.60,住家用,鋼筋混凝土造,,三層,一層 二層 三層 騎樓
RPQOMLPJNHMFFCJ68CA,,.71,見其他登記事項,鋼筋混凝土造,105年12月30日,一層,一層
RPQOMLPJNHMFFCJ68CA,,2.23,見其他登記事項,鋼筋混凝土造,105年12月30日,三層,
RPQOMLPJNHMFFCJ68CA,,15.58,見其他登記事項,鋼筋混凝土造,105年12月30日,三層,
RPQOMLPJNHMFFCJ68CA,,160.11,見其他登記事項,鋼筋混凝土造,105年12月30日,三層,一層 二層 三層 地下一層
RPWNMLKKNHMFFDJ88CA,3,207.28,見其他登記事項,鋼筋混凝土造,103年8月14日,四層,一層 二層 三層 四層 屋頂突出物
RPTNMLKKNHMFFDJ58CA,36,71.90,住家用,加強磚造,69年12月18日,二層,一層 二層
RPUNMLKKNHMFFDJ68CA,1,263.81,見其他登記事項,鋼筋混凝土造,105年7月15日,三層,一層 二層 三層 屋頂突出物
RPTNMLPJNHMFFDJ98CA,2,178.01,見其他登記事項,鋼筋混凝土造,104年1月29日,四層,一層 二層 三層 四層
RPPNMLMJNHMFFDJ28CA,,95.56,住家用,加強磚造,,二層,一層 二層
RPSNMLMJNHMFFDJ58CA,2,75.05,見其他登記事項,鋼筋混凝土造,104年9月4日,五層,五層
RPSNMLMJNHMFFDJ58CA,2,12.75,見其他登記事項,鋼筋混凝土造,104年9月4日,五層,
RPXNMLMJNHMFFDJ09CA,,33.04,住商用,鋼筋混凝土造,,四層,一層 騎樓
RPXNMLMJNHMFFDJ09CA,,33.04,住商用,鋼筋混凝土造,,四層,一層 騎樓
RPQNMLNJNHMFFDJ48CA,35,95.93,住家用,加強磚造,70年11月7日,一層,一層
RPQOMLNJNHMFFDJ58CA,12,66.10,住家用,鋼筋混凝土造,93年11月8日,十層,四層
RPQOMLNJNHMFFDJ58CA,12,14.63,共有部份,鋼筋混凝土造,93年11月8日,十層,
RPQOMLNJNHMFFDJ58CA,12,5.12,共有部份,鋼筋混凝土造,93年11月8日,十層,
RPOOMLTKNHMFFCJ98CA,1,331.88,見其他登記事項,鋼筋混凝土造,104年12月10日,五層,一層 二層 三層 四層 五層 見其他登記事項
RPXNMLNJNHMFFDJ66DA,,76.75,見其他登記事項,鋼筋混凝土造,105年11月15日,五層,二層
RPXNMLNJNHMFFDJ66DA,,20.47,見其他登記事項,鋼筋混凝土造,105年11月15日,五層,
RPUOMLNJNHMFFDJ09DA,4,208.83,見其他登記事項,鋼筋混凝土造,102年8月13日,四層,一層 二層 三層 四層
RPQOMLNKNHMFFDJ68CA,20,78.13,住家用,鋼筋混凝土造,86年4月21日,六層,一層
RPQOMLNKNHMFFDJ68CA,20,64.17,見其他登記事項,鋼筋混凝土造,86年4月21日,六層,
RPQOMLNKNHMFFDJ68CA,20,10.92,見其他登記事項,鋼筋混凝土造,86年4月21日,六層,
RPUNMLLLNHMFFDJ88CA,16,109.94,住家用,鋼筋混凝土造,89年10月18日,五層,四層
RPUNMLLLNHMFFDJ88CA,16,17.32,見其他登記事項,鋼筋混凝土造,89年10月18日,五層,
RPUNMLLLNHMFFDJ88CA,16,4.28,停車空間,鋼筋混凝土造,89年10月18日,五層,
RPPNMLSJNHMFFCJ78CA,13,437.44,見其他登記事項,鋼筋混凝土造,93年2月10日,三層,一層 二層 三層
RPWNMLKKNHMFFCJ78CA,25,83.98,住家用,鋼筋混凝土造,80年11月5日,五層,五層
RPWNMLKKNHMFFCJ78CA,,27.01,共用部分,鋼筋混凝土造,,五層,
RPPPMLMJNHMFFBJ28CA,9,32.25,商業用,鋼筋混凝土造,97年6月6日,十層,十層
RPPPMLMJNHMFFBJ28CA,9,13.88,共用部分,鋼筋混凝土造,97年6月6日,十層,
RPPPMLMJNHMFFBJ28CA,9,6.40,共用部分,鋼筋混凝土造,97年6月6日,十層,
RPPPMLMJNHMFFBJ28CA,9,5.88,共用部分,鋼筋混凝土造,97年6月6日,十層,
RPQNMLNJNHMFFBJ28CA,13,254.15,住家用,見其他登記事項,93年4月2日,二層,一層 二層
RPUOMLNJNHMFFBJ78CA,1,133.96,住家用,鋼筋混凝土造,104年11月2日,二十七層,二十層
RPUOMLNJNHMFFBJ78CA,1,98.24,見其他登記事項,鋼筋混凝土造,104年11月2日,二十七層,
RPSPMLNJNHMFFBJ68CA,13,91.88,住家用,鋼筋混凝土造,93年6月1日,十層,三層
RPSPMLNJNHMFFBJ68CA,13,12.58,共用部分,鋼筋混凝土造,93年6月1日,十層,
RPSPMLNJNHMFFBJ68CA,13,20.18,共用部分,鋼筋混凝土造,93年6月1日,十層,
RPSPMLNJNHMFFBJ68CA,13,.06,見其他登記事項,鋼筋混凝土造,93年6月1日,十層,一層
RPSPMLNJNHMFFBJ68CA,13,.01,共用部分,鋼筋混凝土造,93年6月1日,十層,
RPSPMLNJNHMFFBJ68CA,13,24.81,共用部分,鋼筋混凝土造,93年6月1日,十層,
RPPOMLOJNHMFFBJ38CA,16,138.41,住家用,鋼筋混凝土造,89年11月23日,四層,一層 二層 三層 四層
RPROMLOJNHMFFBJ58CA,3,128.54,住家用,鋼筋混凝土造,103年10月9日,十九層,十六層
RPROMLOJNHMFFBJ58CA,3,123.41,見其他登記事項,鋼筋混凝土造,103年10月9日,十九層,
RPROMLOJNHMFFBJ58CA,3,.00,見其他登記事項,鋼筋混凝土造,103年10月9日,十九層,
RPROMLOJNHMFFBJ58CA,3,.65,商業用,鋼筋混凝土造,103年10月9日,十九層,一層
RPROMLOJNHMFFBJ58CA,3,.00,見其他登記事項,鋼筋混凝土造,103年10月9日,十九層,
RPROMLOJNHMFFBJ58CA,3,.61,商業用,鋼筋混凝土造,103年10月9日,十九層,一層
RPWNMLPJNHMFFBJ09CA,4,255.87,住家用,鋼筋混凝土造,102年5月15日,二十四層,十一層
RPWNMLPJNHMFFBJ09CA,4,115.16,見其他登記事項,鋼筋混凝土造,102年5月15日,二十四層,
RPWNMLPJNHMFFBJ09CA,4,53.84,見其他登記事項,鋼筋混凝土造,102年5月15日,二十四層,
RPSNMLKKNHMFFBJ28CA,3,158.45,住家用,鋼筋混凝土造,102年11月26日,二十層,十層
RPSNMLKKNHMFFBJ28CA,3,103.08,見其他登記事項,鋼筋混凝土造,102年11月26日,二十層,
RPSNMLKKNHMFFBJ28CA,3,20.12,見其他登記事項,鋼筋混凝土造,102年11月26日,二十層,
RPOPMLPKNHMFFBJ58CA,12,214.98,住家用,鋼筋混凝土造,94年5月23日,四層,一層 二層 三層 四層 屋頂突出物
RPPNMLRKNHMFFBJ68CA,4,182.41,商業用,鋼筋混凝土造,101年10月4日,十九層,一層 地下一層
RPPNMLRKNHMFFBJ68CA,4,130.29,見其他登記事項,鋼筋混凝土造,101年10月4日,十九層,
RPPOMLRKNHMFFBJ78CA,2,.04,住家用,鋼筋混凝土造,104年4月17日,二十九層,一層
RPPOMLRKNHMFFBJ78CA,2,29.75,見其他登記事項,鋼筋混凝土造,104年4月17日,二十九層,
RPPOMLRKNHMFFBJ78CA,2,103.80,住家用,鋼筋混凝土造,104年4月17日,二十九層,二十七層
RPPOMLRKNHMFFBJ78CA,2,.00,見其他登記事項,鋼筋混凝土造,104年4月17日,二十九層,
RPPOMLRKNHMFFBJ78CA,2,23.40,見其他登記事項,鋼筋混凝土造,104年4月17日,二十九層,
RPPOMLRKNHMFFBJ78CA,2,18.05,見其他登記事項,鋼筋混凝土造,104年4月17日,二十九層,
RPPOMLRKNHMFFBJ78CA,2,6.40,見其他登記事項,鋼筋混凝土造,104年4月17日,二十九層,
RPPNMLKLNHMFFBJ08CA,2,136.81,住家用,鋼筋混凝土造,103年12月3日,二十七層,十九層
RPPNMLKLNHMFFBJ08CA,2,45.41,見其他登記事項,鋼筋混凝土造,103年12月3日,二十七層,
RPPNMLKLNHMFFBJ08CA,2,78.35,見其他登記事項,鋼筋混凝土造,103年12月3日,二十七層,
RPQNMLRLNHMFFBJ88CA,,47.71,見其他登記事項,鋼筋混凝土造,105年11月10日,十層,一層 騎樓 見其他登記事項
RPQNMLRLNHMFFBJ88CA,,38.01,見其他登記事項,鋼筋混凝土造,105年11月10日,十層,
RPRNMLRLNHMFFBJ98CA,,70.70,見其他登記事項,鋼筋混凝土造,105年11月10日,十層,一層 見其他登記事項
RPRNMLRLNHMFFBJ98CA,,59.07,見其他登記事項,鋼筋混凝土造,105年11月10日,十層,
RPSNMLRLNHMFFBJ09CA,,49.92,見其他登記事項,鋼筋混凝土造,105年11月10日,十層,一層 騎樓 見其他登記事項
RPSNMLRLNHMFFBJ09CA,,44.01,見其他登記事項,鋼筋混凝土造,105年11月10日,十層,
RPQNMLPLNHMFFBJ68CA,3,312.49,見其他登記事項,鋼筋混凝土造,103年4月25日,五層,一層 二層 三層 四層 五層 屋頂突出物 騎樓
RPQOMLKKNHMFFBJ18CA,10,138.72,住家用,鋼筋混凝土造,96年6月13日,十層,四層
RPQOMLKKNHMFFBJ18CA,10,84.51,共用部分,鋼筋混凝土造,96年6月13日,十層,
RPQOMLKKNHMFFBJ18CA,10,.45,見其他登記事項,鋼筋混凝土造,96年6月13日,十層,一層
RPQOMLKKNHMFFBJ18CA,10,.04,共用部分,鋼筋混凝土造,96年6月13日,十層,
RPOOMLLKNHMFFBJ08CA,3,131.01,住家用,鋼筋混凝土造,103年5月1日,二十三層,十六層
RPOOMLLKNHMFFBJ08CA,3,104.28,見其他登記事項,鋼筋混凝土造,103年5月1日,二十三層,
RPSOMLSJNHMFFBJ09CA,37,47.90,住家用,加強磚造,69年8月25日,二層,一層 二層
RPSOMLSJNHMFFBJ09CA,37,47.90,住家用,加強磚造,69年8月25日,二層,一層 二層
RPQOMLTJNHMFFBJ98CA,1,85.17,見其他登記事項,鋼筋混凝土造,105年1月26日,二十四層,
RPQOMLTJNHMFFBJ98CA,1,116.80,住家用,鋼筋混凝土造,105年1月26日,二十一層,七層
RPQOMLOJNHMFFBJ48CA,3,137.83,住家用,鋼筋混凝土造,103年10月9日,十九層,十層
RPQOMLOJNHMFFBJ48CA,3,127.65,見其他登記事項,鋼筋混凝土造,103年10月9日,十九層,
RPQOMLOJNHMFFBJ48CA,3,.00,見其他登記事項,鋼筋混凝土造,103年10月9日,十九層,
RPQOMLOJNHMFFBJ48CA,3,.70,商業用,鋼筋混凝土造,103年10月9日,十九層,一層
RPQOMLOJNHMFFBJ48CA,3,.00,見其他登記事項,鋼筋混凝土造,103年10月9日,十九層,
RPQOMLOJNHMFFBJ48CA,3,.66,商業用,鋼筋混凝土造,103年10月9日,十九層,一層
RPVPMLNJNHMFFBJ98CA,3,54.55,住家用,鋼筋混凝土造,103年1月28日,十層,六層
RPVPMLNJNHMFFBJ98CA,3,11.89,見其他登記事項,鋼筋混凝土造,103年1月28日,十層,
RPVPMLNJNHMFFBJ98CA,3,42.42,見其他登記事項,鋼筋混凝土造,103年1月28日,十層,
RPOQMLNJNHMFFBJ38CA,11,82.71,住家用,鋼筋混凝土造,94年11月7日,十四層,十四層
RPOQMLNJNHMFFBJ38CA,11,.03,見其他登記事項,鋼筋混凝土造,94年11月7日,十四層,一層
RPOQMLNJNHMFFBJ38CA,11,28.66,共用部分,鋼筋混凝土造,94年11月7日,十四層,
RPOQMLNJNHMFFBJ38CA,11,14.91,共用部分,鋼筋混凝土造,94年11月7日,十四層,
RPOQMLNJNHMFFBJ38CA,11,13.35,共用部分,鋼筋混凝土造,94年11月7日,十四層,
RPQQMLNJNHMFFBJ58CA,3,65.10,住家用,鋼筋混凝土造,103年1月27日,十四層,十三層
RPQQMLNJNHMFFBJ58CA,3,65.48,見其他登記事項,鋼筋混凝土造,103年1月27日,十四層,
RPVOMLNJNHMFFBJ88CA,1,133.96,住家用,鋼筋混凝土造,104年11月2日,二十七層,二十二層
RPVOMLNJNHMFFBJ88CA,1,98.24,見其他登記事項,鋼筋混凝土造,104年11月2日,二十七層,
RPVNMLKKNHMFFCJ68CA,24,81.89,住家用,鋼筋混凝土造,82年7月29日,十二層,八層
RPVNMLKKNHMFFCJ68CA,24,14.73,共有部份,鋼筋混凝土造,82年7月29日,十二層,
RPVNMLKKNHMFFCJ68CA,24,11.72,共有部份,鋼筋混凝土造,82年7月29日,十二層,
RPQOMLMKNHMFFCJ48CA,,109.86,住家用,加強磚造,,三層,一層 二層 三層
RPXNMLRKNHMFFCJ96CA,9,22.75,見其他登記事項,鋼筋混凝土造,97年1月17日,七層,五層
RPXNMLRKNHMFFCJ96CA,9,26.09,共有部份,鋼筋混凝土造,97年1月17日,七層,
RPTQMLNJOHMFFBJ98CA,1,140.39,商業用,鋼筋混凝土造,105年6月8日,二十七層,一層 二層
RPTQMLNJOHMFFBJ98CA,1,80.67,見其他登記事項,鋼筋混凝土造,105年6月8日,二十七層,
RPTQMLNJOHMFFBJ98CA,1,33.19,見其他登記事項,鋼筋混凝土造,105年6月8日,二十七層,
RPUNMLSJNHMFFCJ66CA,4,1.38,見其他登記事項,鋼筋混凝土造,102年8月22日,十四層,一層
RPUNMLSJNHMFFCJ66CA,4,54.06,共有部份,鋼筋混凝土造,102年8月22日,十四層,
RPUNMLSJNHMFFCJ66CA,4,168.91,見其他登記事項,鋼筋混凝土造,102年8月22日,十四層,二層
RPUNMLSJNHMFFCJ66CA,,43.92,共有部份,鋼筋混凝土造,,十四層,
RPUNMLSJNHMFFCJ66CA,4,1.30,見其他登記事項,鋼筋混凝土造,102年8月22日,十四層,一層
RPUNMLSJNHMFFCJ66CA,4,.00,共有部份,鋼筋混凝土造,102年8月22日,十四層,
RPUNMLSJNHMFFCJ66CA,4,.00,共有部份,鋼筋混凝土造,102年8月22日,十四層,
RPVNMLTJNHMFFDJ07DA,25,95.25,住家用,鋼筋混凝土造,81年9月2日,五層,三層
RPVNMLTJNHMFFDJ07DA,25,13.10,見其他登記事項,鋼筋混凝土造,81年9月2日,五層,
RPPNMLOJNHMFFDJ48CA,8,90.55,見其他登記事項,鋼筋混凝土造,97年12月26日,七層,三層
RPPNMLOJNHMFFDJ48CA,8,15.79,見其他登記事項,鋼筋混凝土造,97年12月26日,七層,
RPPNMLOJNHMFFDJ48CA,8,15.92,停車空間,鋼筋混凝土造,97年12月26日,七層,
RPQNMLPJNHMFFDJ68CA,2,362.29,見其他登記事項,鋼筋混凝土造,103年10月10日,三層,一層 二層 三層 屋頂突出物
RPWNMLTJNHMFFDJ07CA,2,191.12,住家用,鋼筋混凝土造,103年12月16日,四層,一層 二層 三層 四層
RPOOMLSJNHMFFDJ88CA,2,243.17,見其他登記事項,鋼筋混凝土造,104年3月27日,四層,一層 二層 三層 四層 屋頂突出物
RPOOMLNLNHMFFCJ48CA,11,425.58,住家用,鋼筋混凝土造,95年7月10日,三層,一層 二層 三層
RPWNMLPKNHMFFDJ76CA,3,232.06,見其他登記事項,鋼筋混凝土造,103年4月11日,四層,一層 二層 三層 四層 屋頂突出物
RPUNMLPJNHMFFCJ98CA,1,275.95,見其他登記事項,鋼筋混凝土造,105年8月10日,四層,二層 三層 一層 四層 見其他登記事項
RPROMLPJNHMFFCJ78CA,,.71,見其他登記事項,鋼筋混凝土造,105年12月30日,一層,一層
RPROMLPJNHMFFCJ78CA,,2.23,見其他登記事項,鋼筋混凝土造,105年12月30日,三層,
RPROMLPJNHMFFCJ78CA,,15.58,見其他登記事項,鋼筋混凝土造,105年12月30日,三層,
RPROMLPJNHMFFCJ78CA,,160.89,見其他登記事項,鋼筋混凝土造,105年12月30日,三層,一層 二層 三層 地下一層
RPWNMLLKNHMFFCJ88CA,23,89.11,住家用,鋼筋混凝土造,83年5月6日,十層,八層
RPWNMLLKNHMFFCJ88CA,23,37.54,共用部分,鋼筋混凝土造,83年5月6日,十層,
RPXNMLOJNHMFFBJ09CA,,58.77,住家用,鋼筋混凝土造,105年11月1日,二十三層,四層
RPXNMLOJNHMFFBJ09CA,,39.67,見其他登記事項,鋼筋混凝土造,105年11月1日,二十三層,
RPXNMLOJNHMFFBJ09CA,,20.28,見其他登記事項,鋼筋混凝土造,105年11月1日,二十三層,
RPQNMLPJNHMFFBJ48CA,3,66.37,見其他登記事項,鋼筋混凝土造,102年11月6日,二十二層,
RPQNMLPJNHMFFBJ48CA,3,.07,住家用,鋼筋混凝土造,102年11月7日,二十二層,一層
RPQNMLPJNHMFFBJ48CA,3,40.71,見其他登記事項,鋼筋混凝土造,102年11月6日,二十二層,
RPQNMLPJNHMFFBJ48CA,3,169.81,住家用,鋼筋混凝土造,102年11月7日,二十二層,十一層
RPQNMLPJNHMFFBJ48CA,3,33.73,見其他登記事項,鋼筋混凝土造,102年11月6日,二十二層,
RPOOMLPJNHMFFBJ38CA,5,141.56,住家用,鋼筋混凝土造,101年3月18日,十四層,十三層
RPOOMLPJNHMFFBJ38CA,5,75.83,見其他登記事項,鋼筋混凝土造,101年3月18日,十四層,
RPOOMLPJNHMFFBJ38CA,5,.15,見其他登記事項,鋼筋混凝土造,101年3月18日,十四層,一層
RPOOMLPJNHMFFBJ38CA,5,22.51,見其他登記事項,鋼筋混凝土造,101年3月18日,十四層,
